0.28889,0.30117,0.23356,0.279,-0.40108,0.20999,-0.23013,-0.2844,-0.30364,0.30864,-0.20656,0.28889,0.35009,0.11645,-0.40108,-0.21178,0.32309,0.034495,NaN
0.15168,-0.0667,-0.14691,0.5211,0.1446,0.71855,0.018501,-0.38065,-0.083719,-0.084217,0.24428,0.15168,-0.021786,0.10842,0.1446,0.23617,-0.055153,0.016436,NaN
-0.37947,-0.40928,-0.73738,-0.12813,-0.25876,-0.07087,0.25844,-0.10913,-0.24575,-0.030247,0.066875,-0.37947,-0.31796,-0.097284,-0.25876,-0.063681,-0.21434,-0.13843,NaN
-0.22449,-0.18198,0.02849,-0.11443,-0.11703,-0.083636,0.12839,0.063753,0.046594,-0.010836,-0.12594,-0.22449,-0.086284,-0.024195,-0.11703,-0.42318,0.04744,-0.043779,NaN
0.13015,0.41716,0.74989,0.24857,0.098804,0.028294,0.16461,-0.32376,0.13369,0.40835,-0.015706,0.13015,0.46415,0.34568,0.098804,-0.11661,0.18523,-0.090157,NaN
0.32282,0.50072,0.20864,0.074327,-0.04319,-0.10273,-0.023486,0.054089,-0.086844,0.31719,0.064986,0.32282,0.29919,0.25348,-0.04319,0.093754,0.20421,0.067922,NaN
0.25962,0.41207,0.28152,-0.010199,0.022361,-0.40819,0.20511,0.23449,0.20765,0.14267,0.4754,0.25962,0.59077,0.44106,0.022361,0.17296,0.39154,0.26665,NaN
-0.39091,-0.26712,-0.17112,-0.52785,-0.37503,0.7611,0.18169,0.45,-0.16772,-0.26403,-0.055405,-0.39091,-0.5224,-0.18652,-0.37503,-0.33073,-0.75026,-0.13937,NaN
-0.29753,-0.18796,0.15053,0.38479,0.44156,-0.89481,0.30549,0.31919,-0.058386,0.080961,0.54286,-0.29753,-0.30329,0.05734,0.44156,0.49112,0.081361,0.15358,NaN
-1.4993,-0.87328,-0.69737,-0.98645,-0.67719,0.97766,-1.1893,0.072149,-0.9664,-0.8663,-0.75188,-1.4993,-0.84863,-0.89835,-0.67719,-0.68995,0.19433,-0.87537,NaN
0.35918,-0.4619,-0.18737,0.20171,-0.21881,-0.29867,-0.40416,-0.10101,-0.17899,0.1495,-0.083218,0.35918,0.14022,0.011377,-0.21881,-0.092462,0.01099,0.05313,NaN
0.12289,0.11255,-0.0093275,-0.18085,-0.11522,0.17574,-0.19842,-0.46414,-0.07808,-0.23948,0.17896,0.12289,0.089278,-0.1302,-0.11522,0.24742,0.11126,-0.012889,NaN
0.19194,0.19181,0.10702,0.041196,0.18124,-0.098453,0.14848,0.41052,0.38918,-0.32095,0.073084,0.19194,-0.15098,-0.2604,0.18124,-0.17991,-0.0066817,-0.044793,NaN
0.14803,0.4032,0.15146,-0.16432,-0.58965,-0.021237,0.13756,-0.18317,-0.40186,-0.22103,-0.3033,0.14803,-0.022538,0.017281,-0.58965,0.097908,-0.52933,-0.37304,NaN
0.084542,-0.1416,0.031497,-0.038375,0.18788,0.16133,-0.093425,-0.14987,0.010805,-0.082196,-0.17416,0.084542,0.057092,0.066915,0.18788,0.083118,-0.20519,0.32329,NaN
0.12066,-0.18509,-0.090787,0.060076,0.2861,0.04591,0.1929,0.2276,0.28976,0.16414,-0.17147,0.12066,-0.36036,0.17421,0.2861,0.15299,-0.13528,0.1369,NaN
-0.41822,-0.27491,-0.22856,-0.26733,-0.28068,-0.42849,-0.04965,-0.037346,0.096198,-0.053535,-0.1192,-0.41822,-0.048451,-0.22487,-0.28068,-0.27276,-0.16041,0.00056108,NaN
-0.30942,-0.2124,-0.19102,0.049608,-0.0632,0.59058,0.038317,-0.18879,-0.27968,-0.28143,0.038308,-0.30942,-0.11903,0.078923,-0.0632,-0.038934,0.39236,-0.045266,NaN
0.047319,0.18191,0.094727,0.32861,0.54372,-0.43642,-0.29397,-0.44721,-0.09996,0.066765,-0.2066,0.047319,0.19829,0.072113,0.54372,0.54453,0.2828,-0.14548,NaN
-0.20227,-0.13362,-0.029388,0.044774,-0.025678,0.024532,-0.079036,-0.40123,-0.08756,0.18209,0.088679,-0.20227,-0.038005,0.25907,-0.025678,0.53737,-0.02003,0.084186,NaN
0.1655,0.25592,0.37284,0.12353,0.11458,-0.074131,-0.10161,0.13163,-0.26994,-0.2555,-0.055993,0.1655,-0.065528,-0.20984,0.11458,0.29105,-0.18253,0.22917,NaN
0.49026,-0.16499,-0.25893,0.083813,0.031563,0.5366,0.11877,-0.068908,0.19881,0.24523,0.361,0.49026,0.16941,0.25624,0.031563,-0.0073514,0.076877,0.18839,NaN
0.34739,0.09099,0.21826,0.33097,0.52909,-0.16664,0.4822,-0.089719,0.34217,-0.0043273,0.38658,0.34739,0.31419,-0.29584,0.52909,0.04788,-0.24055,0.2045,NaN
0.18124,-0.12049,-0.19377,-0.32031,-0.088527,0.85375,-0.29784,-0.30035,-0.36124,-0.11107,-0.055434,0.18124,-0.044873,-0.23208,-0.088527,-0.4076,0.45879,0.044231,NaN
0.19483,0.33701,0.28862,-0.093126,0.28774,-0.05273,0.21025,-0.067729,0.024633,-0.23781,0.097699,0.19483,-0.06892,-0.024114,0.28774,-0.026759,0.09212,0.056893,NaN
0.065262,0.12667,0.15761,0.011991,-0.10665,0.44323,0.12835,0.31523,-0.071369,-0.087459,0.3686,0.065262,0.035291,0.17523,-0.10665,0.17919,0.6342,0.088033,NaN
-0.39131,-0.52719,-0.35598,-0.13134,0.09264,0.264,-0.26482,0.21068,-0.42465,-0.35849,-0.326,-0.39131,-0.53412,-0.26673,0.09264,0.010977,-0.13905,-0.1467,NaN
-0.20496,0.13359,0.092854,-0.02279,0.1355,0.22426,0.36112,0.45655,-0.2067,-0.0034082,0.13023,-0.20496,0.22563,0.1338,0.1355,-0.10963,0.085015,0.22022,NaN
-0.23584,0.16317,0.24384,0.066429,-0.18419,0.38756,-0.30893,-0.39555,0.23219,0.10549,-0.29897,-0.23584,-0.14861,-0.16862,-0.18419,-0.26395,-0.1731,0.26839,NaN
-0.57017,-0.013175,0.042776,-0.1975,0.4314,-0.19052,-0.44381,-0.059429,0.14422,0.096878,-0.24709,-0.57017,-0.035953,-0.018564,0.4314,0.07399,-0.50571,0.071897,NaN
0.94163,0.36707,0.23748,0.96209,-0.020869,-0.010272,0.18737,0.4481,0.25197,0.022021,0.051869,0.94163,0.32099,0.29345,-0.020869,0.26236,0.52903,0.094042,NaN
0.23411,0.3,0.25218,0.087607,-0.25236,-0.37027,-0.21541,0.39297,-0.13988,0.29706,0.030422,0.23411,-0.15396,-0.22279,-0.25236,-0.1508,-0.10414,0.11184,NaN
0.60196,0.35971,0.14821,0.32212,-0.22679,-0.69599,0.3949,0.0051979,0.091537,0.41778,0.18586,0.60196,0.40714,0.34725,-0.22679,0.34623,0.087668,0.18822,NaN
0.10879,0.19285,0.35538,0.55295,0.45321,0.18473,-0.022203,-0.38179,-0.068532,0.098822,-0.046117,0.10879,0.016878,0.18758,0.45321,0.25758,0.011698,0.10866,NaN
0.19686,0.0092912,-0.13176,0.1302,0.043271,0.48872,-0.35489,0.06719,-0.10313,-0.11479,-0.14765,0.19686,0.36266,0.34885,0.043271,0.11971,0.26335,-0.20853,NaN
0.38972,0.094887,0.14393,0.49785,-0.13449,-0.57802,-0.36777,-0.39263,0.024871,-0.013965,0.35895,0.38972,0.24424,0.031686,-0.13449,-0.037135,-0.17081,0.078555,NaN
-0.10955,0.32849,0.55188,-0.33631,0.0049912,0.76411,0.14181,-0.057937,-0.091925,-0.013721,0.10094,-0.10955,-0.092926,0.1643,0.0049912,-0.071593,0.0078778,-0.076516,NaN
-0.079305,0.15767,0.34839,0.27973,-0.14535,-0.391,0.41243,-0.34301,0.30514,0.33147,-0.087822,-0.079305,0.60703,0.38553,-0.14535,0.43898,0.077003,0.28682,NaN
0.4775,0.24928,0.22646,0.16907,-0.29764,0.4265,-0.71339,-0.39853,-0.61138,0.25302,-0.17514,0.4775,0.62303,0.6107,-0.29764,-0.040764,0.25436,-0.17094,NaN
-0.26542,-0.13388,-0.25185,0.077975,0.16016,-0.035462,-0.073703,0.020641,-0.036505,0.10463,-0.25403,-0.26542,-0.066974,-0.13103,0.16016,0.016425,-0.042102,-0.20153,NaN
-0.2036,-0.49632,-0.51672,-0.50593,-0.6684,0.44675,-0.33782,-0.63167,-0.7449,-0.22492,-0.35855,-0.2036,-0.26722,-0.32082,-0.6684,-0.4464,-0.43632,-0.60299,NaN
0.1152,0.24563,0.15411,-0.031865,0.27327,0.041542,0.20737,0.33347,0.21585,-0.051371,0.15801,0.1152,0.28154,0.31551,0.27327,0.17197,0.33274,-0.097316,NaN
0.043083,0.48527,0.015684,0.16927,0.15247,-0.099036,-0.28501,-0.54319,-0.1332,0.10915,-0.027074,0.043083,0.12018,-0.091121,0.15247,0.046246,-0.27755,0.13442,NaN
-0.25983,-0.3534,-0.14906,-0.21871,0.073077,0.29476,0.47233,-0.4449,-0.14115,-0.25927,0.12565,-0.25983,-0.46544,-0.038042,0.073077,0.058639,-0.26139,-0.006039,NaN
-0.20341,-0.1699,0.05994,-0.11824,-0.19881,-0.34384,-0.1525,-0.67159,-0.074132,-0.16332,-0.17509,-0.20341,0.12319,-0.132,-0.19881,0.041499,0.79766,0.17355,NaN
-0.04102,0.3628,-0.010014,-0.36282,-0.087157,0.17923,0.065531,0.2323,0.073377,-0.14919,-0.13126,-0.04102,-0.19115,-0.14692,-0.087157,0.53948,0.27269,-0.064028,NaN
-0.047661,-0.10072,0.10705,-0.023038,-0.044633,-0.084271,0.5353,0.25556,0.0894,0.19826,-0.13916,-0.047661,-0.10464,0.13858,-0.044633,0.52495,0.8239,0.19961,NaN
-0.38441,0.21079,0.15531,0.053891,0.1115,0.5744,0.25701,-0.48907,-0.24831,-0.133,0.053628,-0.38441,-0.0039647,-0.33389,0.1115,0.11361,0.2263,0.043563,NaN
0.61321,0.28626,0.21744,0.074923,-0.051241,-0.24055,-0.25569,-0.035048,-0.047686,0.2023,-0.049429,0.61321,-0.027247,0.20599,-0.051241,-0.048315,0.048445,0.034924,NaN
0.23231,0.17234,0.016058,-0.23816,-0.70671,0.26695,-0.096976,-0.63187,-0.095467,-0.0015579,0.051938,0.23231,0.026907,0.0067273,-0.70671,-0.36385,-0.183,-0.29322,NaN
-0.19287,0.22902,0.12848,-0.17889,0.023404,0.87209,-0.1146,-0.27103,0.070635,-0.091045,-0.048684,-0.19287,-0.027226,-0.19686,0.023404,0.18704,0.20784,0.17798,NaN
0.0051206,0.063305,0.62259,0.23806,0.36067,-0.52927,0.18648,0.37099,0.0077918,0.097839,0.071719,0.0051206,0.3928,0.26834,0.36067,0.092761,-0.027957,0.33228,NaN
0.46769,0.026053,0.37293,-0.052518,-0.055768,-0.35138,0.63131,-0.42047,0.066233,0.23975,0.080952,0.46769,0.34827,0.11843,-0.055768,-0.11129,-0.042658,-0.15793,NaN
-0.041924,-0.3369,-0.059852,0.036472,-0.22948,-0.10224,-0.10587,-0.11316,-0.085345,-0.25134,-0.20018,-0.041924,0.068192,-0.45838,-0.22948,-0.42085,-0.17385,-0.30315,NaN
-0.22067,-0.045906,0.32099,0.155,-0.11894,-0.2052,-0.17148,-0.14875,-0.11309,-0.090088,-0.10871,-0.22067,-0.21825,0.2362,-0.11894,0.13992,-0.016176,0.047915,NaN
-0.34809,-0.26874,-0.41542,0.19798,0.08605,0.23197,-0.22473,0.23639,-0.26272,-0.36564,-0.26707,-0.34809,-0.25883,-0.24818,0.08605,-0.39338,-0.22856,-0.13223,NaN
0.17271,-0.00028072,0.0707,0.09154,-0.15969,0.11214,-0.061003,-0.38363,-0.093559,0.016345,-0.35727,0.17271,-0.16072,-0.28746,-0.15969,-0.067945,0.14234,-0.00055368,NaN
0.76659,0.36887,0.15774,-0.061496,-0.34213,-0.45476,0.00047845,-0.20326,-0.00084147,-0.09167,0.3712,0.76659,0.10265,0.016482,-0.34213,0.12188,-0.055318,-0.064851,NaN
-0.17535,-0.069954,0.10666,0.14828,0.2975,-0.25357,0.2257,-0.24189,0.64255,0.0028907,0.016709,-0.17535,-0.099584,0.15673,0.2975,0.16707,0.18395,-0.029012,NaN
0.12473,0.31475,0.4539,-0.021003,0.23921,-0.56063,0.045379,-0.020327,-0.2499,0.1827,-0.034959,0.12473,-0.043757,0.092151,0.23921,0.075169,-0.41929,0.093888,NaN
0.29694,0.30141,0.073449,0.16648,0.093323,-0.15233,0.085725,0.38093,-0.040773,0.16809,-0.047711,0.29694,0.20783,0.092043,0.093323,-0.015529,-0.050058,-0.010603,NaN
-0.5305,-0.11042,-0.32055,-0.28027,-0.10786,-0.15519,-0.060717,0.066755,-0.32003,-0.15899,0.0024827,-0.5305,-0.1404,0.064315,-0.10786,-0.19499,0.0021485,-0.1443,NaN
0.53553,0.12635,0.19832,-0.073305,-0.054065,-0.32497,0.04317,-0.031106,0.40122,0.43667,0.10847,0.53553,0.18227,0.21941,-0.054065,0.19638,0.07298,0.11654,NaN
-0.060181,0.14873,0.25823,0.42711,-0.21083,-0.78811,-0.11603,0.48449,0.24275,0.035,0.0089053,-0.060181,-0.010645,0.085635,-0.21083,0.053194,0.14113,0.30059,NaN
0.083908,0.19555,0.20395,0.038096,0.13899,0.050227,0.25903,0.18755,0.40422,0.25538,-0.14874,0.083908,0.42071,0.45256,0.13899,0.2517,0.71791,0.42675,NaN
-0.37421,-0.41103,-0.19225,-0.42198,0.11314,-0.25729,-0.30215,0.45748,-0.16684,-0.15055,0.046014,-0.37421,-0.23216,-0.11189,0.11314,-0.34845,-0.56346,-0.038312,NaN
0.37068,0.53414,0.38762,0.10305,0.23076,-0.47001,0.28587,-0.026312,-0.038849,0.30085,0.42702,0.37068,0.64903,0.19075,0.23076,-0.10638,-0.031794,0.25997,NaN
-0.29266,-0.34231,-0.14671,-0.14026,-0.0022573,0.44963,-0.28818,0.086891,-0.42753,0.067254,-0.24684,-0.29266,-0.096387,-0.29636,-0.0022573,-0.34692,-0.33814,0.023986,NaN
-0.40219,0.31414,0.43645,-0.24486,0.24149,-0.21223,-0.21763,0.052545,0.26037,-0.096513,0.12193,-0.40219,0.038653,-0.034101,0.24149,-0.19024,-0.15582,-0.14117,NaN
-0.11183,0.026915,0.098174,-0.027563,-0.080955,0.96351,-0.23948,-0.51214,-0.30415,-0.31209,-0.27579,-0.11183,0.051364,-0.054504,-0.080955,-0.2004,0.015008,-0.058364,NaN
0.19628,0.46154,0.35226,-0.18668,0.04065,-0.031501,0.43288,-0.075821,0.39842,0.26673,0.25844,0.19628,0.55067,0.073849,0.04065,0.12154,0.22608,-0.22533,NaN
-0.48724,-0.2082,0.032617,-0.41456,-0.378,0.60273,-0.04084,-0.32083,-0.33714,-0.63146,-0.20991,-0.48724,-0.45396,-0.3843,-0.378,-0.29208,-0.21433,-0.29934,NaN
-0.0084481,0.17026,0.33811,-0.05394,0.0082898,-0.77282,-0.36206,0.31831,0.011577,0.0011183,-0.086667,-0.0084481,0.42084,-0.227,0.0082898,0.023353,-0.091843,-0.042538,NaN
-0.047467,0.2907,0.14166,-0.55368,-0.4385,0.45553,0.022116,-0.34224,0.20427,-0.0030293,0.14767,-0.047467,0.069118,-0.16351,-0.4385,-0.11618,0.029356,0.17421,NaN
-0.091703,-0.093704,-0.04556,-0.20695,-0.28115,0.72338,0.13942,-0.13472,-0.33668,-0.50381,-0.17441,-0.091703,-0.20421,-0.33335,-0.28115,-0.35768,-0.94303,-0.65684,NaN
0.1448,0.16006,0.093577,0.3106,0.25843,-0.16591,-0.070819,0.34581,0.099501,0.075548,0.17054,0.1448,0.35612,0.074939,0.25843,0.062304,-0.2276,0.011717,NaN
-0.22911,-0.11457,0.077947,-0.18366,0.15749,-0.77602,-0.06265,-0.029173,0.24697,0.093917,-0.30868,-0.22911,-0.16179,-0.15091,0.15749,0.35884,0.19563,0.0087909,NaN
-0.22457,-0.02454,0.18852,-0.065961,-0.043514,0.39403,-0.16719,0.30759,-0.041261,0.010637,-0.08797,-0.22457,0.065361,-0.22887,-0.043514,0.02906,0.15171,-0.076559,NaN
-0.17603,-0.070862,-0.12659,0.09969,0.10557,0.23902,0.25075,0.07542,-0.010413,-0.13672,-0.17195,-0.17603,-0.26394,-0.1154,0.10557,0.0073005,0.92149,-0.10303,NaN
-0.40556,-0.30311,-0.11233,-0.2873,-0.14622,-0.078552,-0.073938,0.11354,-0.3285,-0.21272,-0.11743,-0.40556,-0.81736,-0.38732,-0.14622,0.0049482,0.015739,-0.20372,NaN
0.23127,0.32727,0.41089,0.13753,0.1586,-0.31195,-0.18153,-0.59545,-0.38096,0.30571,0.12146,0.23127,0.25345,0.62056,0.1586,-0.15048,0.46986,0.12363,NaN
0.52262,0.21661,0.27881,0.42912,0.19999,-0.43877,-0.089108,-0.26502,0.34289,0.44604,0.069268,0.52262,0.50956,0.52324,0.19999,-0.12313,0.42335,-0.025456,NaN
0.17576,0.30989,0.30661,-0.1773,0.42149,-0.27688,0.12788,0.034371,0.070437,-0.00078633,0.13311,0.17576,-0.21468,-0.12718,0.42149,0.19337,-0.20041,0.13315,NaN
-0.13654,-0.3055,-0.10786,-0.49087,0.15598,-0.084136,-0.50767,-0.047702,-0.13689,-0.25949,-0.13565,-0.13654,-0.27021,-0.38087,0.15598,0.12173,-0.032628,-0.20424,NaN
0.23935,0.22702,0.17233,0.24636,-0.0075512,-0.13458,-0.30892,-0.19378,0.099985,0.39129,-0.24855,0.23935,0.10766,0.13724,-0.0075512,0.44503,0.07169,0.24014,NaN
0.05495,-0.21938,-0.27631,-0.034932,-0.098827,0.10246,0.18676,-0.016322,-0.34319,-0.31894,-0.0026393,0.05495,-0.27201,-0.19499,-0.098827,0.25147,0.25158,0.10059,NaN
-0.80783,-0.54666,-0.10626,-0.59943,-0.29451,0.059273,0.22779,-0.65569,0.014187,-0.51867,-0.71169,-0.80783,-0.5689,-0.45881,-0.29451,0.10781,0.22666,-0.020252,NaN
-0.072507,0.073684,-0.1172,-0.27702,-0.25065,0.71512,-0.11462,0.2795,-0.19351,-0.42907,-0.32594,-0.072507,-0.14261,-0.36975,-0.25065,-0.17716,-0.15007,0.0085687,NaN
-0.66272,-0.20416,-0.27429,-0.36607,-0.10596,0.16658,-0.21483,-0.43215,-0.04043,-0.40664,-0.36397,-0.66272,-0.35667,-0.35698,-0.10596,0.038691,-0.18139,0.13904,NaN
0.17844,-0.028822,-0.1218,0.58388,0.31253,-0.15909,-0.15121,0.22356,-0.053522,0.00859,0.053331,0.17844,0.12876,0.061013,0.31253,0.08153,-0.1215,-0.019448,NaN
0.27867,0.36873,-0.17976,0.54932,0.029076,-0.73834,-0.2917,-0.18077,-0.15135,0.097628,0.35714,0.27867,0.27748,0.01944,0.029076,0.14667,0.070561,-0.062294,NaN
0.0053588,-0.5394,-0.3321,0.11546,0.058986,-0.26723,-0.10897,-0.090152,-0.18493,-0.25936,-0.30035,0.0053588,-0.3883,-0.46969,0.058986,0.063666,0.038938,-0.072774,NaN
-0.1486,-0.060777,-0.34768,0.21554,0.23656,0.092498,0.22638,-0.034286,-0.064746,0.17909,0.041583,-0.1486,0.11553,0.28883,0.23656,0.061332,-0.82471,0.050684,NaN
0.037181,-0.08264,-0.070628,0.084802,-0.20147,0.19992,-0.074798,0.72651,0.046541,0.025366,-0.11996,0.037181,-0.029479,0.19649,-0.20147,-0.075569,0.54409,-0.21624,NaN
-0.13946,-0.31643,-0.51176,-0.34506,-0.3718,0.099579,-0.15148,0.49874,-0.38139,0.048188,-0.02368,-0.13946,0.057487,-0.11714,-0.3718,-0.37724,-0.0042888,-0.314,NaN
0.20235,0.21133,-0.0082232,0.075875,-0.064728,0.08926,-0.13637,-0.39818,-0.12799,-0.20738,0.016728,0.20235,-0.068723,-0.27876,-0.064728,0.01585,0.15817,0.14954,NaN
-0.60233,-0.6339,-0.44798,-0.20024,-0.31944,-0.0058733,0.09204,-0.14945,-0.42513,-0.067064,0.15869,-0.60233,-0.34848,-0.21192,-0.31944,-0.30342,0.013545,-0.099979,NaN
0.38036,0.097148,-0.2744,0.3009,0.28854,-0.23369,0.27222,-0.18659,-0.4866,-0.070533,-0.16491,0.38036,-0.20724,0.13215,0.28854,0.28374,0.33869,0.36606,NaN
0.41832,0.41459,-0.015889,0.055116,-0.25287,-0.013223,0.19741,-0.20864,0.43387,0.40254,-0.2782,0.41832,0.3276,0.46785,-0.25287,-0.042013,0.1326,0.35161,NaN
-0.1192,-0.027142,0.16783,-0.072717,-0.16296,0.35327,-0.062062,-0.54028,0.42778,-0.010853,-0.13788,-0.1192,-0.021177,-0.16441,-0.16296,-0.040715,-0.13245,-0.022264,NaN
-0.34832,0.49887,0.27689,0.25202,-0.081592,-0.23017,-0.27252,-0.25943,0.40844,-0.21886,0.10178,-0.34832,0.2439,-0.19178,-0.081592,-0.15269,0.32849,0.043424,NaN
0.053272,-0.49129,-0.39555,0.3088,0.32626,0.17169,-0.15272,0.33794,-0.11712,0.1004,-0.24177,0.053272,0.091965,-0.19323,0.32626,0.07498,0.53869,0.24747,NaN
0.52116,0.14702,-0.18586,0.024626,-0.17376,0.19749,-0.10209,-0.47971,0.18861,0.20703,0.096347,0.52116,-0.0011454,0.16247,-0.17376,0.15577,0.41456,0.26014,NaN
-0.064269,0.0826,-0.045231,0.034935,0.29944,-0.0025319,0.053098,0.22173,0.23602,0.28718,0.2367,-0.064269,0.20234,0.089195,0.29944,0.10433,-0.57269,0.031108,NaN
0.015024,0.087281,-0.009569,0.19281,-0.16743,-0.26954,0.022801,0.19083,0.36464,0.070052,0.20885,0.015024,-0.3962,0.024093,-0.16743,0.31393,0.17445,0.1549,NaN
0.52069,-0.24102,-0.0653,0.021209,-0.21161,-0.2954,0.1091,-0.56065,0.022962,-0.033167,-0.28867,0.52069,-0.36262,0.15682,-0.21161,0.19309,0.066395,0.0038401,NaN
-0.42168,-0.2084,0.046466,0.12905,0.262,-0.066356,0.21148,0.75305,0.28128,-0.20079,0.10772,-0.42168,-0.0019253,0.22959,0.262,0.19429,0.68537,0.049614,NaN
0.098522,-0.069932,0.015116,0.4898,0.40972,-0.42437,-0.020907,-0.42021,0.13948,0.15295,0.15562,0.098522,0.026191,0.41657,0.40972,0.15185,0.56267,0.25153,NaN
-0.0064562,0.48917,0.13521,-0.25505,-0.04841,-0.0365,0.10857,-0.090787,-0.29135,-0.27419,-0.012284,-0.0064562,0.23033,-0.30349,-0.04841,-0.10192,0.046366,0.046046,NaN
-0.27479,-0.060501,-0.70643,-0.63447,-0.19614,-0.31707,-0.049408,-0.079943,-0.076069,-0.15129,-0.22161,-0.27479,-0.40152,-0.14048,-0.19614,-0.018785,0.037484,-0.024578,NaN
