-0.17715,0.19387,0.012811,-0.40683,0.19228,-0.22522,0.079961,-0.3557,0.16461,-0.034598,NaN,NaN
0.12776,0.1429,0.26346,0.75782,-0.3123,-0.14164,-0.013146,0.26822,-0.023486,-0.033361,NaN,NaN
0.37992,0.40337,0.43245,-0.14888,-0.18883,-0.47916,0.062284,0.98547,0.20511,-0.31836,NaN,NaN
-0.31633,0.2596,-0.45248,-0.53251,-0.36955,0.19237,0.20223,-0.20009,0.18169,0.021055,NaN,NaN
0.058569,0.26859,-0.062,-0.58764,0.074084,0.31631,0.038279,0.35222,0.30549,-0.020938,NaN,NaN
-1.4384,-1.1473,-1.2826,-0.77509,-0.77655,-0.40105,-1.1154,-0.43541,-1.1893,-1.7456,NaN,NaN
0.20994,-0.72681,0.83799,0.20034,-0.48446,-0.34192,-0.1214,-0.20211,-0.40416,0.25055,NaN,NaN
-0.064074,-0.11598,0.23854,-0.651,-0.041167,0.36673,0.089846,0.67047,-0.19842,-0.07442,NaN,NaN
0.27637,0.43482,-0.094763,0.030248,0.37017,-0.66439,0.29702,0.23468,0.14848,0.51317,NaN,NaN
0.01741,0.56457,0.23397,-0.15066,0.14087,-0.3964,-0.055794,-0.24289,0.13756,0.010045,NaN,NaN
-0.0094907,-0.12001,-0.043987,0.3567,0.098732,0.20746,-0.46021,-0.42586,-0.093425,-0.23563,NaN,NaN
0.19981,-0.39181,0.38017,-0.72351,-0.14069,0.29762,-0.13194,-0.21758,0.1929,0.078742,NaN,NaN
-0.023517,-0.2659,-0.2194,-0.20253,0.21428,-0.10428,0.087357,0.58882,-0.04965,-0.36989,NaN,NaN
-0.08174,-0.038649,-0.51185,0.11767,-0.066155,-0.53217,-0.27865,-0.093316,0.038317,-0.28813,NaN,NaN
-0.016694,0.17632,-0.025704,0.31684,0.097496,-0.17659,0.14981,-0.17791,-0.29397,0.18223,NaN,NaN
0.26329,0.011537,0.079898,0.18675,0.35455,-0.13795,0.25536,0.38244,-0.079036,-0.12049,NaN,NaN
0.075452,0.58633,0.52637,-0.033815,0.30742,0.12588,0.16698,0.083996,-0.10161,0.37979,NaN,NaN
0.49999,-0.17616,0.44011,0.30335,0.29459,0.10492,-0.04452,0.098471,0.11877,-0.019558,NaN,NaN
-0.023492,0.06545,0.62426,0.26506,0.32901,0.59309,0.067588,-0.15316,0.4822,-0.10034,NaN,NaN
0.13117,-0.011219,0.090362,0.25913,-0.15827,-0.53369,-0.11772,-0.17616,-0.29784,-0.35639,NaN,NaN
0.20838,0.28598,-0.14517,-0.28238,0.070155,0.54113,-0.13452,-0.091945,0.21025,-0.10815,NaN,NaN
0.095334,0.14104,0.17683,0.4004,-0.016407,-0.3838,0.28694,-0.32593,0.12835,0.36704,NaN,NaN
-0.12951,-0.080561,-0.61742,-0.67973,-0.18512,0.77937,-0.39844,-0.22255,-0.26482,0.0094882,NaN,NaN
0.051895,0.23466,-0.2364,-0.21565,0.01506,-0.040949,-0.12806,-0.20475,0.36112,-0.27423,NaN,NaN
-0.11836,0.16042,-0.24882,0.0046657,0.23703,-0.21492,-0.47818,0.29415,-0.30893,-0.32586,NaN,NaN
-0.38511,0.049861,-0.46059,-0.66518,-0.52592,-0.22752,0.067802,-0.93652,-0.44381,-0.83941,NaN,NaN
0.15462,0.052665,0.69451,0.27524,-0.5804,0.15108,0.20353,0.37462,0.18737,0.34972,NaN,NaN
0.26166,0.34242,0.25819,-0.0047043,0.66301,0.25104,-0.30677,-0.37356,-0.21541,0.70836,NaN,NaN
-0.033979,0.53352,0.71636,-0.44579,0.30177,0.156,0.60789,0.00060853,0.3949,0.35377,NaN,NaN
0.2279,0.43792,-0.024939,0.16287,-0.28256,-0.075227,-0.18588,-0.51566,-0.022203,0.46214,NaN,NaN
0.042046,-0.18339,0.37058,-0.24399,0.14469,-0.46083,0.11997,-0.11885,-0.35489,-0.13588,NaN,NaN
0.24575,-0.27888,0.4443,-0.39797,-0.48791,0.1117,-0.040508,0.48336,-0.36777,0.085853,NaN,NaN
-0.3037,0.29873,-0.26106,-0.14215,0.31127,0.32652,-0.06586,0.03785,0.14181,-0.27362,NaN,NaN
0.26357,0.0092193,-0.1243,0.53139,0.30807,-0.67483,0.30621,-0.65482,0.41243,-0.51911,NaN,NaN
-0.1888,0.096883,0.43246,-0.42104,-0.353,-0.41037,-0.055824,0.18635,-0.71339,0.39988,NaN,NaN
0.157,-0.020651,-0.42199,-0.41156,0.075481,0.37628,0.039448,-0.078808,-0.073703,-0.098661,NaN,NaN
-0.44119,-0.71991,0.068927,0.13056,-0.65902,0.38286,-0.4557,0.22542,-0.33782,-0.62865,NaN,NaN
0.15775,0.13992,-0.045617,-0.0031331,-0.28175,-0.14906,0.21081,0.60853,0.20737,0.32605,NaN,NaN
0.022154,0.17064,0.010722,-0.097197,0.11689,0.55473,0.25889,0.19293,-0.28501,0.11531,NaN,NaN
0.0089679,-0.37236,-0.53627,0.44045,-0.073594,0.24468,0.14666,-0.20941,0.47233,-0.077171,NaN,NaN
-0.31073,-0.31848,0.035954,0.069906,-0.20942,-0.39512,0.3095,-0.10455,-0.1525,0.16779,NaN,NaN
-0.049783,0.63647,-0.051657,0.48901,0.010226,0.48932,0.14343,0.0029947,0.065531,0.02526,NaN,NaN
-0.035634,0.0072803,-0.20755,-0.026212,-0.39415,0.39093,0.10524,0.072771,0.5353,0.20263,NaN,NaN
0.011646,0.085767,-0.27231,-0.12927,0.17389,0.81675,0.15788,0.45234,0.25701,-0.17201,NaN,NaN
0.27887,0.28591,0.28472,-0.14527,-0.40567,-0.45289,0.103,-0.33069,-0.25569,0.51253,NaN,NaN
-0.084859,0.085148,0.37635,0.059372,-0.24914,-0.38442,0.32211,-0.34587,-0.096976,-0.095381,NaN,NaN
-0.2058,0.13187,-0.20201,0.5902,0.27361,-0.34592,-0.27939,-0.34101,-0.1146,0.35221,NaN,NaN
0.13725,0.1979,-0.015243,-0.090223,0.52613,-0.14914,-0.17139,0.21012,0.18648,0.17346,NaN,NaN
0.17974,0.08109,0.18568,0.31547,-0.30768,0.35051,0.32202,-0.30421,0.63131,0.27814,NaN,NaN
-0.10044,-0.38963,0.019705,-0.21241,0.18079,0.025489,0.10784,-0.096796,-0.10587,0.64184,NaN,NaN
-0.050793,0.088113,-0.10234,0.10409,-0.10063,-0.28796,-0.28209,0.21974,-0.17148,-0.031714,NaN,NaN
-0.21856,-0.11548,-0.42877,-0.91848,0.2917,-0.30079,0.12611,0.091831,-0.22473,-0.61334,NaN,NaN
-0.14113,0.15734,0.6335,0.26861,0.15077,-0.041434,-0.23913,0.24587,-0.061003,0.27234,NaN,NaN
0.42275,0.55202,0.45773,-0.032326,-0.28261,-0.16484,-0.089638,-0.26869,0.00047845,-0.046477,NaN,NaN
0.15677,0.36013,-0.1255,0.48215,-0.042551,0.049746,-0.39179,-0.12818,0.2257,-0.011658,NaN,NaN
0.1257,0.20835,0.20108,-0.2503,-0.36143,-0.29405,-0.26402,-0.49264,0.045379,-0.16277,NaN,NaN
0.026003,0.20974,0.38402,-0.65466,-0.20687,0.19759,0.36796,-0.63287,0.085725,-0.2033,NaN,NaN
-0.24529,0.028539,-0.3125,0.5277,0.18607,-0.14989,-0.23691,0.91229,-0.060717,-0.8638,NaN,NaN
0.25005,-0.11884,-0.30702,-0.024821,0.26839,-0.3681,0.62503,-0.29337,0.04317,-0.20217,NaN,NaN
0.1875,0.21111,-0.068743,-0.081487,0.4191,0.045364,-0.027226,0.083985,-0.11603,0.081783,NaN,NaN
0.10031,0.19355,0.037378,0.48178,0.056919,0.035557,-0.038851,-0.26273,0.25903,0.071438,NaN,NaN
-0.10145,-0.22325,-0.077562,-0.077238,0.23786,0.30572,-0.37359,0.59631,-0.30215,0.13047,NaN,NaN
0.28135,0.15502,-0.052084,0.60848,0.11785,0.12698,0.045442,0.49266,0.28587,0.34317,NaN,NaN
-0.14082,-0.61339,0.11535,-0.0062778,-0.40099,0.3213,-0.17169,0.32687,-0.28818,-0.0022075,NaN,NaN
-0.26781,0.49724,-0.21443,0.061034,-0.063524,0.09294,-0.54477,-0.12919,-0.21763,-0.31151,NaN,NaN
-0.0070809,0.27079,-0.10506,0.47688,0.19127,0.36764,-0.091772,-1.0373,-0.23948,-0.5523,NaN,NaN
0.040709,0.059055,0.044626,0.09432,-0.42782,-0.052157,-0.32952,-0.27502,0.43288,-0.027615,NaN,NaN
-0.49945,-0.036238,-0.31921,-0.57288,-0.51856,-0.12316,-0.25522,0.65231,-0.04084,-0.35403,NaN,NaN
0.070306,0.0033052,0.073923,0.13434,-0.0039714,-0.039896,0.087106,0.091039,-0.36206,-0.39607,NaN,NaN
-0.060501,0.17322,0.22192,-0.14776,0.11763,0.085461,0.048685,0.35142,0.022116,-0.13693,NaN,NaN
-0.37485,-0.27659,-0.01345,0.30582,-0.15962,-0.17299,-0.31684,-0.1935,0.13942,-0.44441,NaN,NaN
0.037074,-0.084648,0.13107,0.10128,0.051299,-0.3896,-0.064198,-0.096032,-0.070819,0.33015,NaN,NaN
-0.10714,-0.0049846,0.021271,-0.0068871,0.41019,-0.82822,0.044885,0.28609,-0.06265,-0.055704,NaN,NaN
0.048683,-0.018643,-0.23274,0.084339,0.3065,-0.028785,-0.49587,0.052813,-0.16719,0.24559,NaN,NaN
-0.30054,-0.13075,-0.1085,0.38305,0.32734,0.73589,0.429,-0.018146,0.25075,0.50967,NaN,NaN
-0.29496,0.314,-0.23881,0.42083,-0.22244,-0.073422,0.36198,-0.21051,-0.073938,0.7588,NaN,NaN
-0.36671,0.12167,-0.24724,-0.67456,-0.096913,0.16977,-0.14682,0.057687,-0.18153,-0.002112,NaN,NaN
0.41236,-0.070275,0.67535,-0.23078,0.30338,0.25513,0.20122,0.31534,-0.089108,0.41467,NaN,NaN
0.014967,0.43444,0.073763,-0.13802,0.040716,-0.73336,-0.030038,0.044754,0.12788,-0.10943,NaN,NaN
-0.31063,-0.54836,-0.1188,-0.32944,0.032069,-0.53445,0.18736,0.21969,-0.50767,0.20042,NaN,NaN
0.27181,0.18596,-0.082535,0.10683,0.43869,0.40742,0.31626,-0.12752,-0.30892,0.088092,NaN,NaN
-0.21874,-0.046822,0.077891,-0.50907,0.14033,-0.56671,0.059023,0.1654,0.18676,-0.10544,NaN,NaN
-0.4259,-0.0073955,-0.59871,0.12717,-0.22016,-1.0496,-0.13473,-0.33753,0.22779,-0.3931,NaN,NaN
-0.18142,0.25373,-0.095076,0.074986,-0.069715,0.094064,-0.40664,0.1534,-0.11462,0.15612,NaN,NaN
-0.59568,-0.02849,-0.16654,0.15534,-0.51407,0.10462,-0.52983,-0.11161,-0.21483,-0.21826,NaN,NaN
0.20074,-0.038427,-0.010009,-0.73197,0.48688,0.32021,0.072459,0.18594,-0.15121,0.093926,NaN,NaN
0.2898,-0.0059272,-0.13107,-0.81023,-0.17321,0.15845,0.082531,-0.47309,-0.2917,0.18648,NaN,NaN
0.080764,-0.41116,0.31947,-0.042148,-0.26318,-0.42622,-0.32495,-0.03139,-0.10897,-0.11477,NaN,NaN
0.17276,-0.064959,0.058114,0.30847,0.15112,0.44922,-0.006691,0.021992,0.22638,-0.25991,NaN,NaN
-0.015518,0.12691,0.10452,-0.83619,-0.30975,0.80518,0.43564,0.42926,-0.074798,-0.032266,NaN,NaN
-0.073903,-0.49277,-0.14693,-0.7613,-0.4964,0.31874,-0.12976,-0.15886,-0.15148,-0.59677,NaN,NaN
-0.16693,0.075995,0.15719,0.1471,-0.15772,0.43137,-0.26293,-0.099701,-0.13637,-0.10524,NaN,NaN
-0.25636,-0.38642,-0.55744,0.015215,-0.0093385,-0.53937,0.15975,-0.39518,0.09204,-0.48048,NaN,NaN
0.10237,0.22884,0.396,0.12131,-0.27849,-0.065212,0.25062,-0.9597,0.27222,-0.24935,NaN,NaN
0.62023,0.11881,0.54308,-0.19328,-0.012445,-0.082131,-0.064732,-0.57883,0.19741,0.092549,NaN,NaN
-0.1639,-0.073484,-0.19511,-0.71259,-0.11668,-0.21513,-0.30689,-0.11557,-0.062062,-0.25107,NaN,NaN
-0.15406,0.43666,-0.49637,0.18271,0.35457,-0.18779,0.16084,-0.020501,-0.27252,-0.28379,NaN,NaN
0.50013,-0.81415,-0.20824,-0.035081,-0.061062,-0.035621,0.4583,0.41752,-0.15272,0.13427,NaN,NaN
0.24264,-0.068416,0.064131,-0.60718,0.22758,-0.3437,0.38565,-0.77786,-0.10209,-0.062888,NaN,NaN
-0.0067416,-0.17547,-0.14602,0.78168,0.38985,-0.26178,0.12612,0.27443,0.053098,-0.13471,NaN,NaN
0.078182,0.24585,0.27245,-0.043897,-0.22907,-0.2727,-0.00080485,-0.19281,0.022801,-0.036627,NaN,NaN
0.16593,-0.074227,0.70706,-0.094218,-0.2172,-0.11295,0.18055,0.14107,0.1091,0.29306,NaN,NaN
-0.019885,-0.16892,-0.2722,0.57205,-0.017055,0.63643,0.24757,-0.2111,0.21148,-0.083486,NaN,NaN
0.17399,-0.22669,-0.14403,0.27515,0.26321,0.55608,0.5568,-0.0757,-0.020907,-0.059308,NaN,NaN
-0.042763,0.22132,-0.1288,-0.27373,-0.65449,-0.033019,0.21701,-0.71794,0.10857,-0.098777,NaN,NaN
-0.3129,-0.083271,-0.0016138,0.23083,0.36185,0.20279,0.33105,0.25743,-0.049408,-0.25002,NaN,NaN
0.17594,0.37033,0.21943,0.085259,-0.20883,0.048548,0.11991,-0.13227,0.11124,-0.58576,NaN,NaN
0.008247,-0.069609,0.29352,-0.078394,0.25764,0.056268,0.0027257,0.20834,-0.17701,-0.38284,NaN,NaN
-0.31879,-0.35671,-0.20018,0.095478,0.70301,-0.042764,-0.10679,-0.080406,-0.00121,-0.015059,NaN,NaN
-0.065705,-0.13546,0.22727,-0.55068,-0.21204,0.36482,-0.16922,0.67756,-0.14335,0.21047,NaN,NaN
0.079678,0.083753,0.4285,-0.31323,-0.0079166,-0.067303,0.25277,-0.64086,-0.096521,0.60718,NaN,NaN
-0.26506,-0.40961,-0.34736,-0.30614,-0.24678,0.012967,0.36024,-0.37392,0.079911,-0.48401,NaN,NaN
0.24862,0.29429,0.030493,-0.26987,-0.15431,-0.0092483,-0.4762,0.34701,0.19257,0.21789,NaN,NaN
-0.051197,0.23204,0.17358,0.062476,-0.085402,0.030069,-0.20035,0.19181,0.34096,0.15711,NaN,NaN
0.41669,0.21297,0.17804,0.082229,-0.1474,-0.69874,0.38473,-0.30639,0.14215,0.089658,NaN,NaN
-0.75657,-0.34705,-0.059898,0.0075609,-0.42116,0.58819,-0.71653,-0.22528,-0.36738,-0.24591,NaN,NaN
0.085597,0.21146,-0.18416,0.13766,0.012344,-0.63465,-0.13788,-0.12354,-0.3207,-0.22308,NaN,NaN
0.18288,0.46598,-0.34396,0.67616,0.21556,0.29216,-0.12201,0.67892,-0.19761,-0.5789,NaN,NaN
0.1932,-0.067077,0.0082647,0.15811,0.1596,0.25393,-0.16979,-0.18397,0.15248,0.031601,NaN,NaN
-0.1,-0.18839,-0.28637,-0.098255,-0.011567,0.041869,-0.29624,0.041488,-0.26763,-0.23328,NaN,NaN
-0.06927,-0.27104,-0.026226,-0.0631,-0.51497,-0.59463,-0.010344,-0.5047,-0.18512,0.12932,NaN,NaN
-0.020262,0.23074,0.51216,0.97254,1.0139,0.55476,0.19216,0.077365,0.43069,0.00010207,NaN,NaN
-0.10444,0.095971,0.16015,-0.22346,-0.15574,-0.0034394,0.063375,-0.24031,0.1615,0.15054,NaN,NaN
0.021675,0.18335,0.58032,0.24842,0.22414,0.64416,0.30977,-0.052323,0.025156,0.4096,NaN,NaN
-0.19915,0.25211,-0.042843,-0.024927,-0.19117,0.54261,-0.19759,-0.13642,-0.18902,0.021425,NaN,NaN
0.44366,-0.127,0.54637,0.90429,0.47897,0.019198,0.57419,-0.17146,0.25434,0.072813,NaN,NaN
0.016149,0.092567,0.031952,0.0072392,0.2092,0.78061,0.34018,-0.19559,-0.49355,0.016207,NaN,NaN
-0.04745,-0.26409,-0.39425,0.20563,0.069411,-0.20841,-0.34795,-0.81649,-0.51217,0.94233,NaN,NaN
-0.096065,0.088068,0.11345,-0.076811,0.070464,-0.70369,-0.085304,-0.31623,-0.13753,0.48329,NaN,NaN
0.1768,0.43567,0.17928,-0.11205,0.03683,-0.56752,-0.028243,0.28931,0.22434,0.056166,NaN,NaN
-0.087351,-0.087735,-0.4972,0.019311,-0.13078,-0.52361,-0.39182,0.024551,-0.17512,-0.13408,NaN,NaN
-0.14081,0.27638,0.28581,0.16141,-0.27006,0.021549,0.23797,-0.26131,-0.073847,-0.089904,NaN,NaN
-0.47281,-0.60567,-0.10889,-0.49076,-0.020633,0.28561,-0.092997,-0.18709,-0.26023,-0.17873,NaN,NaN
0.045335,-0.2583,0.043741,-0.06198,0.055389,-0.055901,0.11981,-0.29822,0.26365,-0.36291,NaN,NaN
-0.53925,0.52892,0.0061621,0.29295,-0.29062,-0.52641,-0.2368,0.036855,0.13591,-0.046384,NaN,NaN
0.1751,0.1551,-0.081613,0.69379,-0.13219,0.63762,0.098179,-0.23778,-0.17958,0.028278,NaN,NaN
-0.12472,0.10152,-0.061914,0.084347,0.13626,-0.45841,0.083047,-0.033972,0.56764,0.71397,NaN,NaN
0.019393,-0.096033,-0.019866,0.077647,0.23973,0.64186,0.12652,0.44411,-0.17501,-0.42127,NaN,NaN
0.18162,0.077754,0.20679,-0.062048,-0.37244,-0.032356,0.16026,0.37832,-0.094047,-0.27882,NaN,NaN
0.1138,0.41585,-0.1369,-0.33266,0.43342,0.3677,-0.14166,0.58714,0.099351,-0.45518,NaN,NaN
-0.12899,0.076642,0.046979,0.5016,0.24354,0.10772,0.14296,0.26383,0.18683,0.19425,NaN,NaN
-0.075651,-0.14569,0.16322,-0.22188,0.010246,0.21823,-0.12868,-0.93551,0.22519,-0.17386,NaN,NaN
-0.11367,-0.41552,0.37812,-0.70143,0.059118,-0.51751,0.18181,-1.0322,-0.29088,0.55657,NaN,NaN
-0.32114,-0.33468,-0.48677,0.16058,-0.55379,-0.10198,-0.42337,0.74347,-0.79464,-0.22538,NaN,NaN
-0.095007,-0.31937,-0.053351,0.094316,0.22247,0.38137,0.18061,0.25673,0.21899,-0.28494,NaN,NaN
-0.17992,0.10197,-0.079121,-0.70029,-0.48245,0.16437,-0.051635,0.068083,0.071638,-0.13866,NaN,NaN
-0.078401,0.17361,0.32507,0.1982,-0.030428,0.36309,-0.17987,0.64768,0.18663,0.032802,NaN,NaN
-0.20875,-0.026113,-0.094615,0.15258,0.4412,0.66015,-0.097071,0.68075,-0.27274,-0.18261,NaN,NaN
0.18916,0.36299,0.35733,-0.50527,0.087666,0.37048,0.0013755,0.38735,0.10228,0.38746,NaN,NaN
0.088949,0.33864,0.26782,-0.42616,0.10268,-0.39717,-0.42539,-0.078127,-0.78778,0.41397,NaN,NaN
0.32758,0.46148,-0.10323,0.1556,0.7162,0.75318,0.56817,0.21244,0.6706,-0.13135,NaN,NaN
0.21242,0.13421,0.019309,0.27574,-0.17578,0.24349,0.057432,-0.032238,-0.043824,0.3543,NaN,NaN
0.19417,1.0047,-0.57648,0.1221,0.075311,0.66786,0.31577,0.59841,-0.099652,-0.057324,NaN,NaN
0.46902,0.049468,0.36787,-0.17611,-0.16964,-0.59111,0.18918,0.72957,0.66548,0.46929,NaN,NaN
-0.052128,0.060627,0.29835,0.48545,0.18787,-0.037677,0.27639,-0.11767,-0.12354,-0.29912,NaN,NaN
0.13724,-0.46839,-0.18416,-0.54598,-0.12148,0.58447,-0.39906,-0.05475,-0.49125,0.14849,NaN,NaN
0.0077702,-0.29839,0.43269,-0.08243,-0.10357,0.38168,0.18594,0.37113,0.03952,0.80455,NaN,NaN
0.15848,-0.70766,0.37285,-0.20777,-0.50315,0.078599,-0.54231,-0.50281,-0.16488,0.36393,NaN,NaN
-0.067626,0.37604,-0.035883,0.30746,-0.27002,0.31284,0.61376,0.42334,-0.02025,-0.024796,NaN,NaN
0.086355,0.42987,-0.029425,-0.24342,0.5676,0.69974,0.37921,0.1864,-0.32289,-0.66639,NaN,NaN
0.30063,0.25895,0.019191,0.06026,-0.05969,-0.1044,0.1366,0.19496,0.083526,0.24354,NaN,NaN
0.048988,-0.33716,-0.14203,-0.16414,-0.56119,0.48736,-0.39842,0.32153,-0.14496,0.083036,NaN,NaN
0.18214,-0.089569,-0.38708,0.52997,0.36339,0.12725,0.58557,0.73586,0.32379,0.57739,NaN,NaN
0.46442,0.14446,-0.12797,-0.024297,0.036121,0.18936,0.054558,-0.21182,-0.23525,0.039266,NaN,NaN
-0.18167,-0.46491,-0.15065,-0.30145,0.16803,-0.38801,0.061801,-0.025454,-0.24786,0.074643,NaN,NaN
0.0075591,0.38222,-0.10005,0.11717,0.11594,-0.36281,0.32546,0.20443,-0.028118,-0.0080415,NaN,NaN
-0.40894,-0.25381,0.33518,-0.27341,-0.335,-0.22405,-0.19615,-0.10788,-0.090129,-0.073843,NaN,NaN
-0.28099,-0.29564,0.51783,-0.042288,0.10189,0.025035,-0.034329,0.18041,0.2281,-0.062909,NaN,NaN
-0.171,0.4148,-0.13082,-0.094774,-0.85143,-0.16627,-0.013225,-0.3232,0.10043,0.12911,NaN,NaN
0.092902,0.053987,-0.11227,-0.46901,0.028631,-0.77389,0.67854,0.26105,0.1415,-0.32176,NaN,NaN
-0.41741,-0.024857,-0.08797,-0.013509,0.39692,0.448,-0.16672,0.046829,-0.034989,-0.090141,NaN,NaN
1.7233,0.68286,1.3654,0.8025,1.0248,0.38577,0.92439,0.094383,0.89417,1.6986,NaN,NaN
-0.47991,-0.38207,-0.15682,0.16594,-0.32314,-0.2769,0.11952,-0.02325,0.1307,0.16348,NaN,NaN
0.041688,0.0047839,0.46896,-0.34283,-0.040714,-0.02791,0.040351,-0.76841,0.059509,0.055319,NaN,NaN
0.037654,0.34944,0.22883,-0.24562,-0.17541,0.84502,0.35368,-0.1147,0.1498,0.14632,NaN,NaN
-0.22051,-0.015237,0.34097,0.50535,-0.018877,-0.84728,-0.25573,-0.074112,0.20001,-0.092942,NaN,NaN
0.03057,0.0066624,-0.1757,0.41382,0.069754,0.85264,0.26648,0.43505,0.16255,0.23665,NaN,NaN
0.068674,-0.25517,0.58755,-0.1039,-0.46688,0.32553,-0.020954,-0.15358,0.029,0.50319,NaN,NaN
-0.16418,0.51879,0.21541,-0.023857,0.47933,-0.23801,0.18535,-0.72277,0.17797,-0.20344,NaN,NaN
-0.060665,-0.041692,-0.33992,-0.066486,0.25042,0.27607,0.062376,0.85901,0.059021,-0.37364,NaN,NaN
-0.311,0.37367,0.19206,0.24347,-0.37276,-0.3352,-0.22976,-0.7107,-0.095148,-0.49286,NaN,NaN
-0.30602,-0.27366,-0.49308,-0.21231,0.30773,-0.35765,-0.074563,-0.051002,0.20483,-0.50748,NaN,NaN
-0.060763,0.33913,0.13958,-1.0243,0.041564,0.23623,-0.3289,0.49872,-0.092795,0.0013856,NaN,NaN
0.057153,0.22414,-0.33372,-0.62968,-0.45206,-0.057866,0.28535,-0.060724,-0.049022,-0.065348,NaN,NaN
0.051816,0.052314,-0.012998,0.24566,-0.21407,0.29412,0.46959,0.66358,0.38437,-0.35541,NaN,NaN
0.070759,0.19393,0.079533,0.22851,0.50525,0.25237,-0.54324,-0.61448,0.16782,-0.2049,NaN,NaN
0.25279,-0.31135,0.47323,-0.51538,0.41875,-0.080101,0.14124,-0.7398,0.39579,-0.081858,NaN,NaN
-0.082671,0.034063,0.35925,-0.18804,0.21413,-0.047807,0.19964,-0.38165,-0.6248,-0.12946,NaN,NaN
0.059339,0.33159,0.33554,-0.29433,-0.13878,-0.37866,0.1541,0.24245,0.31983,0.078062,NaN,NaN
-0.27668,0.46891,0.21938,-0.41389,-0.14075,-0.37382,0.024155,0.078557,-0.10613,0.17233,NaN,NaN
0.16567,-0.044762,0.032968,-0.26764,0.23988,-0.38742,0.144,-0.48279,0.053248,-0.27262,NaN,NaN
0.27814,0.5703,-0.29874,0.64771,0.26352,0.55237,0.30989,-0.23896,0.28483,0.43487,NaN,NaN
