-0.28197,0.66007,-0.33844,-0.24129,-0.20098,-0.54893,-0.14409,-0.030587,-0.33844,-0.18567,-0.029226,-0.33844,-0.38206
-0.16691,-0.094245,-0.23297,-0.0011002,-0.24879,-0.11129,0.2281,-0.21069,-0.23297,0.31151,0.076101,-0.23297,-0.49284
-0.48893,-0.34191,0.1102,-0.062828,0.30358,-0.29378,-0.30332,0.26267,0.1102,0.25452,0.4001,0.1102,0.064253
-0.71987,-0.19369,0.18816,0.15369,-0.27347,0.16777,0.14454,-0.031128,0.18816,0.12833,-0.10735,0.18816,-0.032193
-0.60779,0.14609,-0.45184,-0.95189,-0.12537,-0.30007,-0.43272,-0.36669,-0.45184,-0.2499,-0.10929,-0.45184,-0.0034735
-0.12522,-0.32828,-0.33833,0.40066,-0.46684,0.44786,0.036927,-0.27154,-0.33833,-0.17714,-0.22802,-0.33833,0.5371
-0.61217,-0.42728,0.11274,-0.10449,-0.03636,0.0014355,-0.013514,0.26396,0.11274,0.1502,0.22901,0.11274,-0.32396
-0.24489,0.70866,0.4949,0.82686,-0.16363,0.032714,-0.54728,-0.094369,0.4949,0.1163,-0.05674,0.4949,0.1577
0.031251,0.38001,-0.042132,0.052288,-0.044856,-0.68881,0.20058,-0.12956,-0.042132,-0.0046828,-0.073445,-0.042132,-0.20265
-0.37181,-0.38396,0.079961,-0.16999,0.14877,-0.40683,0.10093,0.19864,0.079961,-0.32987,0.18794,0.079961,-0.057046
0.17888,-0.48794,-0.013146,0.40901,-0.26302,0.75782,-0.039715,0.21688,-0.013146,-0.043798,-0.063117,-0.013146,0.19999
-0.79698,0.27368,0.062284,0.28286,0.046586,-0.14888,0.20683,0.30679,0.062284,0.25384,0.14517,0.062284,-0.18208
-0.24001,0.20532,0.20223,-0.15215,0.32891,-0.53251,0.026177,0.29966,0.20223,-0.11818,0.1489,0.20223,0.31043
-0.11262,-0.25592,0.038279,-0.6291,0.30116,-0.58764,0.67707,-0.2768,0.038279,-0.25653,-0.10139,0.038279,1.2647
0.19925,0.52493,-1.1154,-0.44041,-1.3691,-0.77509,-0.86194,-0.83483,-1.1154,-1.0405,-1.3872,-1.1154,-0.46904
0.32018,-0.35773,-0.1214,-0.41407,-0.21877,0.20034,-0.020663,-0.22628,-0.1214,0.26119,-0.28879,-0.1214,-0.41415
-0.5147,-0.4107,0.089846,-0.34971,-0.07552,-0.651,-0.10421,0.085239,0.089846,-0.19834,-0.0092647,0.089846,-0.27228
-0.048652,-0.33999,0.29702,-0.42423,0.34942,0.030248,0.19081,0.1327,0.29702,-0.031384,0.006794,0.29702,0.099217
0.19344,-0.15144,-0.055794,0.1197,0.064308,-0.15066,0.19231,0.22131,-0.055794,0.0057197,-0.17888,-0.055794,-0.4431
-0.10128,0.26598,-0.46021,0.054195,0.25971,0.3567,0.45219,-0.13918,-0.46021,-0.23789,0.06662,-0.46021,-0.27296
0.29068,-0.18735,-0.13194,-0.6717,0.1136,-0.72351,-0.13793,-0.45749,-0.13194,0.12958,-0.15764,-0.13194,0.22969
0.31647,-0.19451,0.087357,-0.54629,0.12986,-0.20253,-0.24603,-0.18727,0.087357,0.10019,-0.59384,0.087357,-0.053406
-0.25016,-0.40478,-0.27865,0.50212,-0.073339,0.11767,0.28813,0.11406,-0.27865,-0.50569,-0.27468,-0.27865,-0.43472
-0.5227,-0.43315,0.14981,0.12237,0.12707,0.31684,0.25795,-0.34697,0.14981,-0.12358,-0.42453,0.14981,0.033223
0.85584,0.11451,0.25536,0.019157,-0.084618,0.18675,0.36604,-0.025025,0.25536,0.38417,0.17471,0.25536,0.32506
-0.39133,-0.28302,0.16698,0.60414,0.14251,-0.033815,0.3431,0.045678,0.16698,-0.1082,0.26752,0.16698,0.22186
0.11772,0.0085365,-0.04452,0.48737,0.13956,0.30335,-0.027197,-0.3203,-0.04452,-0.0079493,0.33424,-0.04452,0.10426
0.24193,-0.49634,0.067588,-0.26073,0.39552,0.26506,0.34379,-0.42942,0.067588,-0.15911,-0.013472,0.067588,0.53405
0.19849,-0.70731,-0.11772,-0.41397,-0.46861,0.25913,0.039582,-0.21412,-0.11772,-0.23114,-0.37384,-0.11772,0.14958
-0.76244,0.15478,-0.13452,-0.032264,0.17526,-0.28238,-0.078206,0.27772,-0.13452,0.12287,0.010053,-0.13452,-0.38254
-0.14916,-0.43277,0.28694,-0.17093,-0.060735,0.4004,-0.064917,0.29981,0.28694,-0.11575,0.013884,0.28694,0.17823
-0.50001,-0.61965,-0.39844,-0.46887,-0.35854,-0.67973,0.056657,-0.41877,-0.39844,-0.2699,-0.29215,-0.39844,0.20385
-0.15314,0.31688,-0.12806,-0.02274,-0.039172,-0.21565,-0.17806,0.15844,-0.12806,0.28896,-0.083389,-0.12806,-0.20313
0.2083,0.42068,-0.47818,-0.62071,0.22354,0.0046657,-0.12867,-0.19872,-0.47818,-0.083821,-0.09861,-0.47818,0.31554
-1.1679,-0.85011,0.067802,-0.19732,0.16718,-0.66518,0.027848,0.15886,0.067802,0.17252,-0.070145,0.067802,0.25077
-0.74199,0.33162,0.20353,0.45109,0.15917,0.27524,-0.0021481,-0.36893,0.20353,-0.0089673,-0.078248,0.20353,0.50216
-0.093275,0.38614,-0.30677,0.11767,0.22371,-0.0047043,-0.055731,0.36141,-0.30677,0.42971,0.32038,-0.30677,0.51959
0.99418,0.084783,0.60789,-0.18792,-0.0049916,-0.44579,0.33005,0.30042,0.60789,0.18685,0.26038,0.60789,0.15803
-0.5758,-0.61324,-0.18588,-0.35027,-0.050267,0.16287,0.64831,-0.069448,-0.18588,0.21451,-0.44208,-0.18588,-0.25322
-0.73626,-0.031167,0.11997,-0.44863,-0.22846,-0.24399,-0.2476,0.21891,0.11997,0.0056064,0.094125,0.11997,-0.37202
-0.67009,-0.32902,-0.040508,-0.72203,-0.14641,-0.39797,-0.073944,-0.67717,-0.040508,0.067996,0.041634,-0.040508,-0.088009
-0.64254,0.17394,-0.06586,0.30742,0.078337,-0.14215,0.17024,0.046178,-0.06586,-0.17888,0.18076,-0.06586,-0.38513
-0.35332,-0.091083,0.30621,0.1925,0.14282,0.53139,0.17648,-0.24733,0.30621,0.34896,0.15694,0.30621,-0.76166
0.85938,0.12446,-0.055824,-0.26309,-0.33757,-0.42104,-0.13079,0.17184,-0.055824,0.16617,0.051838,-0.055824,-0.28225
-0.93843,-0.01168,0.039448,-0.35803,-0.055476,-0.41156,-0.17363,-0.45126,0.039448,0.10529,-0.18246,0.039448,0.32268
0.2562,-0.10426,-0.4557,-0.39234,-1.0003,0.13056,-0.46197,-0.33786,-0.4557,0.13262,-0.5575,-0.4557,-0.10061
-0.46707,0.27033,0.21081,-0.38916,0.3173,-0.0031331,-0.030292,0.26177,0.21081,0.044996,-0.086053,0.21081,-0.34906
-0.14337,-0.33191,0.25889,-0.11698,-0.23141,-0.097197,-0.48792,-0.068719,0.25889,0.36575,-0.026316,0.25889,0.017671
0.046829,0.085333,0.14666,-0.18742,0.28686,0.44045,-0.051405,0.012626,0.14666,0.14029,0.81033,0.14666,-0.46136
1.0341,-0.063143,0.3095,0.38768,-0.28314,0.069906,-0.1089,-0.35864,0.3095,0.051822,-0.6309,0.3095,0.21697
-0.56679,-0.62638,0.14343,0.25437,-0.13647,0.48901,0.040095,0.077767,0.14343,0.062403,0.12456,0.14343,-0.12055
0.49736,-0.22509,0.10524,0.026665,-0.044722,-0.026212,0.20205,-0.2488,0.10524,0.047188,-0.3827,0.10524,-0.11814
-0.34106,-0.43321,0.15788,0.25092,-0.22362,-0.12927,-0.070271,-0.19496,0.15788,0.026519,-0.18838,0.15788,-0.036505
0.10507,0.063582,0.103,-0.53751,0.27731,-0.14527,0.0487,0.052278,0.103,0.23327,0.32585,0.103,-0.59335
0.39917,0.42853,0.32211,0.4386,-0.091406,0.059372,-0.10198,0.30363,0.32211,0.13882,0.33433,0.32211,-0.47852
-0.48295,-0.23088,-0.27939,-0.23164,-0.068471,0.5902,-0.082109,-0.088666,-0.27939,-0.13186,0.0062693,-0.27939,-0.43968
-0.092105,-0.53137,-0.17139,0.026818,0.16568,-0.090223,0.60098,-0.40974,-0.17139,-0.18046,0.0062786,-0.17139,0.032486
-0.24045,0.38519,0.32202,0.24341,-0.24755,0.31547,0.37644,0.18907,0.32202,-0.21317,-0.10397,0.32202,0.015054
0.24298,-0.59299,0.10784,-0.42247,-0.23728,-0.21241,-0.11082,0.078706,0.10784,-0.28747,0.04196,0.10784,0.1696
-0.022953,-0.21689,-0.28209,-0.050706,0.1013,0.10409,0.28375,-0.45519,-0.28209,-0.29833,-0.26383,-0.28209,0.22705
-0.93614,-0.26019,0.12611,-1.0947,-0.11055,-0.91848,-0.19218,0.04492,0.12611,-0.066413,-0.10126,0.12611,-0.50019
0.46394,-0.092997,-0.23913,-0.25397,-0.055984,0.26861,-0.028718,-0.31561,-0.23913,0.0074798,0.12456,-0.23913,0.082369
0.47329,0.60975,-0.089638,0.057278,0.078205,-0.032326,0.2886,0.014904,-0.089638,0.013022,0.3458,-0.089638,0.016495
0.23429,0.052942,-0.39179,0.61018,0.43007,0.48215,0.36103,0.33088,-0.39179,0.15078,0.064398,-0.39179,-0.39259
-0.34424,-0.025018,-0.26402,0.050173,0.24747,-0.2503,0.28356,-0.14211,-0.26402,0.075529,0.13651,-0.26402,-0.86541
-0.14432,-0.1754,0.36796,-0.34125,-0.11824,-0.65466,-0.11606,0.016183,0.36796,-0.094368,0.19246,0.36796,-0.30345
0.0068266,0.1351,-0.23691,0.085574,0.096342,0.5277,-0.18276,0.072672,-0.23691,-0.14699,-0.070118,-0.23691,0.57835
0.71659,-0.69036,0.62503,-0.85035,-0.066475,-0.024821,0.35638,0.21423,0.62503,0.35383,0.41798,0.62503,-0.53661
0.78742,-0.22444,-0.027226,0.016823,0.21617,-0.081487,0.39098,0.048756,-0.027226,0.10286,0.098255,-0.027226,0.29349
-0.28057,-0.27658,-0.038851,0.37045,0.18138,0.48178,0.18356,-0.065602,-0.038851,0.0002748,-0.13892,-0.038851,-0.024598
0.048499,-0.43735,-0.37359,0.1729,-0.11872,-0.077238,-0.068084,-0.31525,-0.37359,-0.073448,0.34494,-0.37359,0.49135
0.24173,0.22318,0.045442,-0.019246,0.004182,0.60848,-0.24342,0.07054,0.045442,0.19801,0.27641,0.045442,0.3341
0.21193,0.019516,-0.17169,-0.19353,-0.158,-0.0062778,-0.13919,-0.12128,-0.17169,-0.17899,-0.18552,-0.17169,0.57445
0.66472,-0.19286,-0.54477,0.012566,0.060053,0.061034,0.010534,0.16654,-0.54477,-0.37574,-0.19313,-0.54477,0.027555
0.58689,-0.907,-0.091772,0.63275,-0.21139,0.47688,0.29407,0.36004,-0.091772,-0.080281,-0.38243,-0.091772,-0.53002
-0.45756,0.16604,-0.32952,-0.08027,-0.0080459,0.09432,-0.2509,-0.1817,-0.32952,0.12133,-0.26071,-0.32952,0.38478
0.33741,0.77212,-0.25522,-0.3113,-0.25318,-0.57288,-0.00093653,-0.010801,-0.25522,-0.38979,-0.44563,-0.25522,0.63232
0.86829,0.24016,0.087106,0.2027,-0.1387,0.13434,0.047333,0.14137,0.087106,0.11141,-0.018509,0.087106,-0.23734
0.15614,0.28164,0.048685,0.21664,-0.083904,-0.14776,-0.11968,0.24157,0.048685,0.075192,0.22958,0.048685,0.42229
0.048158,0.36983,-0.31684,0.13748,-0.52706,0.30582,-0.25735,-0.30277,-0.31684,-0.23075,-0.30268,-0.31684,-0.50492
-0.20602,0.19114,-0.064198,-0.11141,-0.063385,0.10128,-0.10426,0.36676,-0.064198,-0.027121,0.050631,-0.064198,0.15373
-0.62578,-0.51061,0.044885,-0.069601,0.2704,-0.0068871,0.0011458,-0.086281,0.044885,-0.10964,-0.0031633,0.044885,-0.084494
-0.49933,-0.25358,-0.49587,0.089201,0.15281,0.084339,0.08289,-0.10228,-0.49587,-0.056087,0.13415,-0.49587,-0.45988
0.48794,0.2864,0.429,-0.58102,0.12953,0.38305,0.069742,0.19306,0.429,0.11224,0.44501,0.429,0.12325
-0.16661,0.66838,0.36198,0.14371,0.011558,0.42083,0.43394,0.028846,0.36198,0.031841,-0.045063,0.36198,0.32414
0.22479,-0.22746,-0.14682,0.15601,-0.42677,-0.67456,0.099985,0.24965,-0.14682,-0.098448,-0.13847,-0.14682,0.18394
-0.36536,0.19015,0.20122,0.4955,0.15658,-0.23078,-0.076839,0.084459,0.20122,0.10617,0.0854,0.20122,0.13367
-0.079389,-0.18853,-0.030038,-0.17871,0.12215,-0.13802,0.3029,-0.080716,-0.030038,-0.080809,-0.09845,-0.030038,-0.53997
-0.038993,0.21856,0.18736,-0.33287,-0.35528,-0.32944,-0.072626,-0.34927,0.18736,-0.23706,-0.26042,0.18736,0.20504
0.083659,0.07478,0.31626,-0.071428,0.14905,0.10683,0.22189,0.70913,0.31626,0.39049,0.50982,0.31626,0.033629
-0.28595,0.28489,0.059023,-0.30241,-0.064622,-0.50907,-0.28636,-0.3148,0.059023,-0.03017,-0.049082,0.059023,0.28654
0.041951,0.5665,-0.13473,-0.032531,0.39265,0.12717,0.37533,-0.21036,-0.13473,-0.2462,-0.30061,-0.13473,-0.87961
-0.026431,-0.25184,-0.40664,0.14741,-0.11123,0.074986,0.10435,-0.20591,-0.40664,0.012472,-0.53401,-0.40664,0.046141
0.52515,-0.2952,-0.52983,-0.13922,-0.19376,0.15534,-0.25002,0.057193,-0.52983,0.025326,-0.5069,-0.52983,0.091812
0.42677,-0.17071,0.072459,-0.32934,0.47887,-0.73197,0.072788,-0.12464,0.072459,-0.13029,-0.222,0.072459,0.54283
-0.80686,-0.024088,0.082531,-0.26215,0.15671,-0.81023,-0.57388,0.50084,0.082531,0.43552,0.21978,0.082531,-0.12544
-0.70832,-0.19211,-0.32495,0.056282,-0.14987,-0.042148,0.14683,0.082708,-0.32495,-0.39809,-0.35962,-0.32495,-0.10502
-0.063512,0.26071,-0.006691,0.17711,-0.18754,0.30847,-0.55855,-0.14528,-0.006691,0.058113,0.082534,-0.006691,0.25283
-0.65757,0.24924,0.43564,-0.10721,0.17245,-0.83619,0.14287,-0.23234,0.43564,0.01735,-0.034167,0.43564,0.2283
-0.72783,-0.29686,-0.12976,0.059763,-0.53347,-0.7613,-0.44197,-0.57133,-0.12976,-0.25469,-0.71119,-0.12976,-0.62771
0.66807,0.056976,-0.26293,-0.75404,-0.42451,0.1471,-0.39824,0.11295,-0.26293,-0.13058,-0.053851,-0.26293,0.26519
-0.85187,0.76501,0.15975,-0.82576,-0.23934,0.015215,-0.0044806,-0.0060832,0.15975,-0.11762,-0.23332,0.15975,-0.1658
-0.15166,-0.14789,0.25062,0.020949,-0.38776,0.12131,0.023105,-0.19651,0.25062,0.026037,-0.12343,0.25062,-0.3795
0.27813,0.040512,-0.064732,0.22959,0.089914,-0.19328,-0.40818,-0.10877,-0.064732,0.16247,0.091612,-0.064732,-0.14589
-0.25973,-0.20847,-0.30689,-0.31316,0.034646,-0.71259,0.031007,0.20717,-0.30689,-0.046702,0.027331,-0.30689,0.11129
-0.33987,-0.25073,0.16084,0.15793,-0.027991,0.18271,-0.17876,0.39777,0.16084,0.21528,0.22579,0.16084,-0.64931
-0.57512,-0.82671,0.4583,-0.080268,-0.25815,-0.035081,0.023245,-0.28039,0.4583,0.12061,0.17607,0.4583,-0.34404
-0.56736,0.51816,0.38565,-0.28051,-0.31697,-0.60718,0.099767,-0.32145,0.38565,0.0042403,-0.054793,0.38565,-0.70284
0.22488,0.13927,0.12612,0.72833,0.084904,0.78168,-0.15579,-0.020897,0.12612,0.0074796,0.075485,0.12612,-0.36009
-0.57808,-0.0763,-0.00080485,-0.28195,-0.22825,-0.043897,0.22145,0.015329,-0.00080485,0.02984,-0.032443,-0.00080485,-0.04344
-0.076418,-0.2547,0.18055,0.20095,0.17136,-0.094218,0.0040429,0.16019,0.18055,0.18592,0.13218,0.18055,-0.056673
-0.15436,0.12791,0.24757,0.32781,0.73845,0.57205,0.37884,0.99632,0.24757,0.56955,0.30301,0.24757,-0.22698
0.38109,-0.29936,0.5568,0.63602,-0.092265,0.27515,0.24359,-0.011576,0.5568,0.01507,0.23273,0.5568,0.31806
0.1883,0.25335,0.21701,0.35246,0.023002,-0.27373,-0.27678,0.17618,0.21701,0.31966,-0.12181,0.21701,0.17585
0.31469,0.11665,0.33105,0.094466,-1.5494e-05,0.23083,-0.45042,0.34121,0.33105,-0.17541,0.027842,0.33105,0.20555
-0.045605,0.25571,0.11991,0.32817,-0.1861,0.085259,0.18068,-0.13114,0.11991,0.014141,-0.20647,0.11991,0.64208
-0.25082,-0.087052,0.0027257,0.13277,0.19771,-0.078394,-0.00070251,0.063893,0.0027257,0.13457,0.50106,0.0027257,0.88687
-0.42089,-0.19393,-0.10679,-0.34892,-0.1708,0.095478,-0.23596,-0.64526,-0.10679,-0.30557,-0.091204,-0.10679,-0.1964
0.65863,-0.024977,-0.16922,-0.45537,0.027535,-0.55068,-0.14223,-0.19497,-0.16922,-0.24163,-0.20269,-0.16922,0.60815
0.41395,-0.46271,0.25277,0.20552,0.035765,-0.31323,0.23056,0.016724,0.25277,-0.19933,0.080667,0.25277,0.38626
-0.41772,0.64747,0.36024,-0.87677,0.20329,-0.30614,-0.14667,0.038812,0.36024,-0.079934,-0.099009,0.36024,-0.0034012
0.45077,-0.41831,-0.4762,0.3291,0.094685,-0.26987,0.14092,-0.092447,-0.4762,0.054716,-0.20235,-0.4762,0.36399
0.23498,0.0015546,-0.20035,-0.30301,-0.10345,0.062476,0.083994,-0.4547,-0.20035,-0.28602,0.084183,-0.20035,-0.3132
-0.33143,-0.17829,0.38473,0.5182,0.32661,0.082229,0.10351,0.83696,0.38473,0.28188,0.49831,0.38473,0.24035
-0.035889,-0.14741,-0.71653,-0.54416,-0.36407,0.0075609,-0.21659,-0.37425,-0.71653,-0.52681,-0.69755,-0.71653,-0.22106
-0.77288,-0.28521,-0.13788,-0.13537,-0.21004,0.13766,-0.07533,0.067341,-0.13788,0.036419,-0.10048,-0.13788,-0.30911
0.28419,-0.22323,-0.12201,0.71126,0.35567,0.67616,0.60886,-0.061692,-0.12201,-0.067362,-0.28225,-0.12201,0.98123
-0.10819,0.21808,-0.16979,0.12846,0.045688,0.15811,0.10209,0.057944,-0.16979,-0.14736,0.097473,-0.16979,0.23357
0.84605,0.29663,-0.29624,-0.3049,0.31784,-0.098255,-0.38598,0.22747,-0.29624,0.20458,-0.28583,-0.29624,-0.061897
-0.07839,-0.43455,-0.010344,0.014252,-0.17679,-0.0631,-0.25118,0.043919,-0.010344,0.053389,-0.018629,-0.010344,-0.17481
0.27946,-0.07081,0.19216,1.0407,0.43511,0.97254,0.55,0.46851,0.19216,0.14892,0.23831,0.19216,1.14
0.14365,0.25761,0.063375,0.0022249,0.015437,-0.22346,-0.25347,-0.13993,0.063375,0.35637,0.074644,0.063375,-0.1508
1.0919,-0.27632,0.30977,0.81477,-0.25518,0.24842,0.026186,-0.051304,0.30977,-0.18177,-0.13567,0.30977,-0.47568
-1.2088,-0.10065,-0.19759,-0.18556,0.33884,-0.024927,0.31511,-0.13875,-0.19759,-0.53697,-0.011467,-0.19759,0.0081482
-0.5853,0.14631,0.57419,0.78308,0.61428,0.90429,0.0056063,0.4007,0.57419,0.43035,0.46584,0.57419,0.67959
0.17901,-0.074636,0.34018,0.25249,-0.0018267,0.0072392,-0.13066,0.28221,0.34018,0.46992,0.13619,0.34018,-0.42615
-0.9528,-0.16025,-0.34795,0.018596,0.079989,0.20563,0.069233,0.15588,-0.34795,0.28136,-0.16507,-0.34795,0.017988
0.26292,0.094957,-0.085304,-0.041273,-0.24197,-0.076811,0.27206,-0.053256,-0.085304,0.01524,-0.43254,-0.085304,-0.55245
-0.31256,0.17677,-0.028243,-0.22365,0.13673,-0.11205,0.24878,-0.10244,-0.028243,0.050152,0.25845,-0.028243,0.17771
-0.60949,-0.21095,-0.39182,-0.52192,-0.027323,0.019311,0.19029,-0.06148,-0.39182,-0.13103,0.20265,-0.39182,0.26355
-0.71747,0.010697,0.23797,0.60578,0.29919,0.16141,-0.20216,0.36791,0.23797,0.069855,0.072948,0.23797,-0.24327
0.36445,0.58438,-0.092997,-0.44041,-0.35279,-0.49076,-0.33764,-0.11392,-0.092997,-0.15306,-0.52285,-0.092997,-0.28519
-0.052697,0.61034,0.11981,0.0075522,0.038709,-0.06198,-0.12913,0.026118,0.11981,0.17516,-0.19621,0.11981,0.12589
1.0748,-0.48154,-0.2368,-0.058733,0.18399,0.29295,0.12183,0.097977,-0.2368,-0.23753,-0.36126,-0.2368,-0.084285
-0.43,-0.06626,0.098179,0.25977,0.16955,0.69379,0.41517,-0.41919,0.098179,0.2403,0.33965,0.098179,-0.23915
-0.17934,-0.028952,0.083047,0.15894,0.11338,0.084347,-0.20679,-0.078097,0.083047,-0.1969,0.0063998,0.083047,-0.44274
-0.24959,-0.16282,0.12652,0.21849,0.06875,0.077647,-0.001865,0.31062,0.12652,0.022835,0.11924,0.12652,0.13425
1.281,0.15637,0.16026,0.41132,0.038906,-0.062048,0.46737,0.28771,0.16026,0.21438,0.051192,0.16026,0.24385
-0.018531,-0.48322,-0.14166,-0.073955,0.077018,-0.33266,0.66421,-0.11792,-0.14166,0.055505,-0.088373,-0.14166,0.63729
0.24917,-0.69893,0.14296,0.25113,0.32863,0.5016,0.2779,-0.12552,0.14296,0.02991,0.31672,0.14296,0.34646
-0.36814,-0.35106,-0.12868,0.11093,-0.049127,-0.22188,0.41703,-0.49708,-0.12868,-0.15672,-0.50075,-0.12868,-0.60893
-0.061237,0.32533,0.18181,0.11678,0.09792,-0.70143,-0.38389,0.7473,0.18181,0.10055,0.28915,0.18181,-0.031672
0.41932,0.43928,-0.42337,0.63331,-0.13577,0.16058,-0.50318,-0.37647,-0.42337,-0.36447,-0.26349,-0.42337,0.22444
0.85649,-0.57563,0.18061,0.27785,-0.032828,0.094316,-0.30409,0.098095,0.18061,-0.002575,0.042466,0.18061,0.029228
-1.2413,0.52242,-0.051635,-0.40412,0.26318,-0.70029,0.0061397,-0.54257,-0.051635,0.21058,-0.048295,-0.051635,-0.4405
0.68986,0.62006,-0.17987,-0.38366,0.25249,0.1982,0.37694,0.44873,-0.17987,-0.39226,0.021935,-0.17987,0.33163
0.35777,0.12046,-0.097071,-0.10568,0.16488,0.15258,0.18032,0.04059,-0.097071,-0.22818,-0.41741,-0.097071,0.34677
-0.69944,-0.16294,0.0013755,-0.152,0.036259,-0.50527,-0.093641,0.34306,0.0013755,0.05971,0.42562,0.0013755,-0.29056
0.72798,0.27678,-0.42539,-0.20028,0.32311,-0.42616,0.15974,-0.012861,-0.42539,0.019198,0.045291,-0.42539,0.24813
0.069154,-0.16948,0.56817,0.24408,0.91822,0.1556,0.37913,1.1765,0.56817,0.3638,0.40342,0.56817,0.21572
-0.023845,-0.66315,0.057432,0.1122,0.17622,0.27574,0.36016,0.050811,0.057432,-0.048294,-0.122,0.057432,0.069855
-0.22251,-0.9434,0.31577,0.09644,0.41544,0.1221,0.65961,0.23846,0.31577,0.08705,0.14435,0.31577,0.45072
0.34472,0.13137,0.18918,-0.17019,0.17014,-0.17611,0.042113,-0.2167,0.18918,0.38059,0.37098,0.18918,0.021516
-0.012645,0.11443,0.27639,0.31579,-0.0096712,0.48545,0.15859,0.45279,0.27639,-0.040949,0.18808,0.27639,0.095182
0.040885,0.39335,-0.39906,-0.36687,-0.24086,-0.54598,0.06626,-0.13427,-0.39906,-0.12644,-0.037884,-0.39906,0.24098
-0.47505,0.016233,0.18594,0.22407,0.13479,-0.08243,-0.48581,-0.31228,0.18594,-0.13606,-0.15513,0.18594,0.68711
0.59822,0.25021,-0.54231,0.19476,-0.83761,-0.20777,-0.61004,-0.5411,-0.54231,-0.021223,-0.36996,-0.54231,-0.13977
0.47962,0.15766,0.61376,0.064555,0.11126,0.30746,-0.019813,0.63174,0.61376,0.16244,0.19571,0.61376,0.37041
-0.35789,-0.66946,0.37921,0.23608,-0.34355,-0.24342,0.23744,0.20312,0.37921,0.037378,0.52716,0.37921,0.40663
-0.15416,-0.16941,0.1366,0.15014,-0.20101,0.06026,0.4306,-0.093561,0.1366,0.056911,0.041548,0.1366,-0.47021
-0.042674,-0.10375,-0.39842,-0.24295,0.10168,-0.16414,0.020782,-0.35638,-0.39842,-0.25587,-0.27861,-0.39842,-0.14312
0.35088,-0.17333,0.58557,0.058714,-0.1191,0.52997,0.19697,-0.2221,0.58557,-4.3354e-05,0.38626,0.58557,0.92153
-0.22482,-0.35245,0.054558,0.69528,-0.052622,-0.024297,0.054576,0.087111,0.054558,-0.0033028,0.23496,0.054558,0.00074058
-0.14754,-0.28862,0.061801,-0.46601,-0.37066,-0.30145,-0.25317,-0.16593,0.061801,0.1104,-0.028198,0.061801,-0.0105
-0.49858,-0.087312,0.32546,-0.11748,-0.20753,0.11717,-0.22784,0.20996,0.32546,0.29885,0.013562,0.32546,-0.047899
