0.10808,0.01687,-0.03246,-0.03328,-0.0429,0.04394,-0.03458,0.094,0.45979,0.03258,-0.08424,-0.14098,0.1068,-0.13516,0.01334,-0.00017,-0.00862,-0.06459,-0.18595,-0.08909,-0.00271,0.0308,0.00393,-0.01313,0.01439,0.00894,0.09575,0.08158,-0.24185,0.15475,-0.24199,-0.08714,-0.10834,-0.01996,-0.01366,-0.13903,-0.10484,0.6062,-0.21315,0.08493,-0.05475,0.0131,-0.09891,0.07152,-0.0346,0.03732,0.04073,0.01595,0.00921,0.02319,0.00344,0.00122,0.02387,0.01011,0.01262,0.00087,-0.00403,-0.00641,-0.0251,0.02342,0.00553,0.00584,-0.0008,0.00764,-0.0013,0.0088,0.00786,0.00082,0.00284,-0.00363,-0.00299,-0.00348,0.00945,-0.00108,-0.00029,0.00549,0.00677,-0.00455,-0.00316,0.00015,0.0005,-0.0082,0.01294,-0.00268,0.00502,-0.00263,0.00383,0.00246,0.00477,0.0008,-0.00203,-0.00247,0.00051,0.00161,-0.02037,0.00034,0.01248,0.02406,0.01049,0.00655
0.10808,0.01687,-0.03246,-0.03328,-0.0429,0.04394,-0.03458,0.094,0.45979,0.03258,-0.08424,-0.14098,0.1068,-0.13516,0.01334,-0.00017,-0.00862,-0.06459,-0.18595,-0.08909,-0.00271,0.0308,0.00393,-0.01313,0.01439,0.00894,0.09575,0.08158,-0.24185,0.15475,-0.24199,-0.08714,-0.10834,-0.01996,-0.01366,-0.13903,-0.10484,0.6062,-0.21315,0.08493,-0.05475,0.0131,-0.09891,0.07152,-0.0346,0.03732,0.04073,0.01595,0.00921,0.02319,0.00344,0.00122,0.02387,0.01011,0.01262,0.00087,-0.00403,-0.00641,-0.0251,0.02342,0.00553,0.00584,-0.0008,0.00764,-0.0013,0.0088,0.00786,0.00082,0.00284,-0.00363,-0.00299,-0.00348,0.00945,-0.00108,-0.00029,0.00549,0.00677,-0.00455,-0.00316,0.00015,0.0005,-0.0082,0.01294,-0.00268,0.00502,-0.00263,0.00383,0.00246,0.00477,0.0008,-0.00203,-0.00247,0.00051,0.00161,-0.02037,0.00034,0.01248,0.02406,0.01049,0.00655
0.10808,0.01687,-0.03246,-0.03328,-0.0429,0.04394,-0.03458,0.094,0.45979,0.03258,-0.08424,-0.14098,0.1068,-0.13516,0.01334,-0.00017,-0.00862,-0.06459,-0.18595,-0.08909,-0.00271,0.0308,0.00393,-0.01313,0.01439,0.00894,0.09575,0.08158,-0.24185,0.15475,-0.24199,-0.08714,-0.10834,-0.01996,-0.01366,-0.13903,-0.10484,0.6062,-0.21315,0.08493,-0.05475,0.0131,-0.09891,0.07152,-0.0346,0.03732,0.04073,0.01595,0.00921,0.02319,0.00344,0.00122,0.02387,0.01011,0.01262,0.00087,-0.00403,-0.00641,-0.0251,0.02342,0.00553,0.00584,-0.0008,0.00764,-0.0013,0.0088,0.00786,0.00082,0.00284,-0.00363,-0.00299,-0.00348,0.00945,-0.00108,-0.00029,0.00549,0.00677,-0.00455,-0.00316,0.00015,0.0005,-0.0082,0.01294,-0.00268,0.00502,-0.00263,0.00383,0.00246,0.00477,0.0008,-0.00203,-0.00247,0.00051,0.00161,-0.02037,0.00034,0.01248,0.02406,0.01049,0.00655
0.10808,0.01687,-0.03246,-0.03328,-0.0429,0.04394,-0.03458,0.094,0.45979,0.03258,-0.08424,-0.14098,0.1068,-0.13516,0.01334,-0.00017,-0.00862,-0.06459,-0.18595,-0.08909,-0.00271,0.0308,0.00393,-0.01313,0.01439,0.00894,0.09575,0.08158,-0.24185,0.15475,-0.24199,-0.08714,-0.10834,-0.01996,-0.01366,-0.13903,-0.10484,0.6062,-0.21315,0.08493,-0.05475,0.0131,-0.09891,0.07152,-0.0346,0.03732,0.04073,0.01595,0.00921,0.02319,0.00344,0.00122,0.02387,0.01011,0.01262,0.00087,-0.00403,-0.00641,-0.0251,0.02342,0.00553,0.00584,-0.0008,0.00764,-0.0013,0.0088,0.00786,0.00082,0.00284,-0.00363,-0.00299,-0.00348,0.00945,-0.00108,-0.00029,0.00549,0.00677,-0.00455,-0.00316,0.00015,0.0005,-0.0082,0.01294,-0.00268,0.00502,-0.00263,0.00383,0.00246,0.00477,0.0008,-0.00203,-0.00247,0.00051,0.00161,-0.02037,0.00034,0.01248,0.02406,0.01049,0.00655
0.10808,0.01687,-0.03246,-0.03328,-0.0429,0.04394,-0.03458,0.094,0.45979,0.03258,-0.08424,-0.14098,0.1068,-0.13516,0.01334,-0.00017,-0.00862,-0.06459,-0.18595,-0.08909,-0.00271,0.0308,0.00393,-0.01313,0.01439,0.00894,0.09575,0.08158,-0.24185,0.15475,-0.24199,-0.08714,-0.10834,-0.01996,-0.01366,-0.13903,-0.10484,0.6062,-0.21315,0.08493,-0.05475,0.0131,-0.09891,0.07152,-0.0346,0.03732,0.04073,0.01595,0.00921,0.02319,0.00344,0.00122,0.02387,0.01011,0.01262,0.00087,-0.00403,-0.00641,-0.0251,0.02342,0.00553,0.00584,-0.0008,0.00764,-0.0013,0.0088,0.00786,0.00082,0.00284,-0.00363,-0.00299,-0.00348,0.00945,-0.00108,-0.00029,0.00549,0.00677,-0.00455,-0.00316,0.00015,0.0005,-0.0082,0.01294,-0.00268,0.00502,-0.00263,0.00383,0.00246,0.00477,0.0008,-0.00203,-0.00247,0.00051,0.00161,-0.02037,0.00034,0.01248,0.02406,0.01049,0.00655
0.10808,0.01687,-0.03246,-0.03328,-0.0429,0.04394,-0.03458,0.094,0.45979,0.03258,-0.08424,-0.14098,0.1068,-0.13516,0.01334,-0.00017,-0.00862,-0.06459,-0.18595,-0.08909,-0.00271,0.0308,0.00393,-0.01313,0.01439,0.00894,0.09575,0.08158,-0.24185,0.15475,-0.24199,-0.08714,-0.10834,-0.01996,-0.01366,-0.13903,-0.10484,0.6062,-0.21315,0.08493,-0.05475,0.0131,-0.09891,0.07152,-0.0346,0.03732,0.04073,0.01595,0.00921,0.02319,0.00344,0.00122,0.02387,0.01011,0.01262,0.00087,-0.00403,-0.00641,-0.0251,0.02342,0.00553,0.00584,-0.0008,0.00764,-0.0013,0.0088,0.00786,0.00082,0.00284,-0.00363,-0.00299,-0.00348,0.00945,-0.00108,-0.00029,0.00549,0.00677,-0.00455,-0.00316,0.00015,0.0005,-0.0082,0.01294,-0.00268,0.00502,-0.00263,0.00383,0.00246,0.00477,0.0008,-0.00203,-0.00247,0.00051,0.00161,-0.02037,0.00034,0.01248,0.02406,0.01049,0.00655
0.10808,0.01687,-0.03246,-0.03328,-0.0429,0.04394,-0.03458,0.094,0.45979,0.03258,-0.08424,-0.14098,0.1068,-0.13516,0.01334,-0.00017,-0.00862,-0.06459,-0.18595,-0.08909,-0.00271,0.0308,0.00393,-0.01313,0.01439,0.00894,0.09575,0.08158,-0.24185,0.15475,-0.24199,-0.08714,-0.10834,-0.01996,-0.01366,-0.13903,-0.10484,0.6062,-0.21315,0.08493,-0.05475,0.0131,-0.09891,0.07152,-0.0346,0.03732,0.04073,0.01595,0.00921,0.02319,0.00344,0.00122,0.02387,0.01011,0.01262,0.00087,-0.00403,-0.00641,-0.0251,0.02342,0.00553,0.00584,-0.0008,0.00764,-0.0013,0.0088,0.00786,0.00082,0.00284,-0.00363,-0.00299,-0.00348,0.00945,-0.00108,-0.00029,0.00549,0.00677,-0.00455,-0.00316,0.00015,0.0005,-0.0082,0.01294,-0.00268,0.00502,-0.00263,0.00383,0.00246,0.00477,0.0008,-0.00203,-0.00247,0.00051,0.00161,-0.02037,0.00034,0.01248,0.02406,0.01049,0.00655
0.10808,0.01687,-0.03246,-0.03328,-0.0429,0.04394,-0.03458,0.094,0.45979,0.03258,-0.08424,-0.14098,0.1068,-0.13516,0.01334,-0.00017,-0.00862,-0.06459,-0.18595,-0.08909,-0.00271,0.0308,0.00393,-0.01313,0.01439,0.00894,0.09575,0.08158,-0.24185,0.15475,-0.24199,-0.08714,-0.10834,-0.01996,-0.01366,-0.13903,-0.10484,0.6062,-0.21315,0.08493,-0.05475,0.0131,-0.09891,0.07152,-0.0346,0.03732,0.04073,0.01595,0.00921,0.02319,0.00344,0.00122,0.02387,0.01011,0.01262,0.00087,-0.00403,-0.00641,-0.0251,0.02342,0.00553,0.00584,-0.0008,0.00764,-0.0013,0.0088,0.00786,0.00082,0.00284,-0.00363,-0.00299,-0.00348,0.00945,-0.00108,-0.00029,0.00549,0.00677,-0.00455,-0.00316,0.00015,0.0005,-0.0082,0.01294,-0.00268,0.00502,-0.00263,0.00383,0.00246,0.00477,0.0008,-0.00203,-0.00247,0.00051,0.00161,-0.02037,0.00034,0.01248,0.02406,0.01049,0.00655
0.10808,0.01687,-0.03246,-0.03328,-0.0429,0.04394,-0.03458,0.094,0.45979,0.03258,-0.08424,-0.14098,0.1068,-0.13516,0.01334,-0.00017,-0.00862,-0.06459,-0.18595,-0.08909,-0.00271,0.0308,0.00393,-0.01313,0.01439,0.00894,0.09575,0.08158,-0.24185,0.15475,-0.24199,-0.08714,-0.10834,-0.01996,-0.01366,-0.13903,-0.10484,0.6062,-0.21315,0.08493,-0.05475,0.0131,-0.09891,0.07152,-0.0346,0.03732,0.04073,0.01595,0.00921,0.02319,0.00344,0.00122,0.02387,0.01011,0.01262,0.00087,-0.00403,-0.00641,-0.0251,0.02342,0.00553,0.00584,-0.0008,0.00764,-0.0013,0.0088,0.00786,0.00082,0.00284,-0.00363,-0.00299,-0.00348,0.00945,-0.00108,-0.00029,0.00549,0.00677,-0.00455,-0.00316,0.00015,0.0005,-0.0082,0.01294,-0.00268,0.00502,-0.00263,0.00383,0.00246,0.00477,0.0008,-0.00203,-0.00247,0.00051,0.00161,-0.02037,0.00034,0.01248,0.02406,0.01049,0.00655
-0.7272,0.37165,-0.22283,0.26962,0.02639,0.00765,0.02185,-0.08194,0.00861,0,0.00356,-0.02773,-0.00468,-0.00568,0.03241,-0.01779,0.00009,0.00337,-0.0066,-0.01424,-0.00528,0.00088,-0.01064,-0.00879,-0.01144,-0.00676,-0.00815,-0.00778,-0.00082,0.00049,-0.00752,-0.00723,-0.01095,0.0061,-0.00177,-0.00294,-0.00788,-0.00532,0.0005,-0.00622,-0.00157,-0.00277,0.00483,-0.00376,-0.00058,-0.01912,-0.01015,-0.0046,-0.00789,-0.00577,-0.00874,-0.00624,-0.00494,-0.00469,-0.00093,-0.00158,0.0004,0.00251,0.01312,-0.02423,-0.0082,-0.00285,-0.00323,-0.00861,0.00083,-0.00683,-0.0064,0.00236,0.00248,0.00348,-0.00343,0.0169,-0.01472,-0.00515,0.00788,-0.02479,-0.0061,0.00638,-0.00308,-0.00851,-0.0436,0.07282,0.00226,-0.0076,-0.29307,-0.20142,-0.103,-0.08637,0.19141,0.0421,-0.04575,0.0045,-0.01602,0.0333,-0.04097,0.02328,0.01173,-0.00007,-0.00121,0.00562
