0.22509,-0.02576,-0.06223,0.20547,-0.17559,0.22768,-0.10617,0.0386,0.00158,-0.01587,-0.02122,0.0191,0.01781,-0.03686,0.07172,0.15714,-0.07971,0.60067,-0.07298,-0.16637,0.16467,-0.03861,0.15781,0.04376,0.04645,0.04744,0.23985,0.02605,0.26536,0.15757,0.02754,0.07696,0.04218,-0.222,-0.04486,0.1896,-0.07889,0.06007,-0.10578,0.0113,0.0902,0.09878,0.09463,-0.07213,-0.08507,-0.0388,-0.04156,-0.01138,0.00284,-0.02193,-0.0085,-0.00605,-0.00376,-0.00245,0.0024,-0.00199,0.00067,0.00253,-0.01043,-0.01782,-0.01289,-0.00063,-0.00054,-0.00589,0.00262,-0.003,-0.00011,0.0063,-0.00129,-0.00327,0.0028,0.00218,0.00753,-0.00101,-0.00437,-0.00072,0.00057,0.00438,0.00238,-0.00116,-0.01079,0.00041,-0.00153,0.00015,-0.00076,0.00063,0.00042,0.00151,0.00054,-0.00415,-0.00025,0.00018,0.0008,0.00232,-0.00128,-0.00063,0.00356,-0.00037,0.00181,-0.00094
0.74593,0.48152,0.10139,-0.09092,-0.01955,0.00469,-0.04693,-0.12127,0.01509,-0.00869,-0.0807,0.00361,0.26248,0.27892,-0.12637,-0.06328,0.01193,0.00236,-0.01238,0.00213,0.01876,-0.01643,0.0251,0.00772,-0.00653,0.00746,-0.01033,-0.00315,-0.00333,-0.01051,0.00433,-0.00106,0.00425,-0.00628,-0.00163,0.00581,0.00043,0.00232,-0.00203,-0.00114,-0.00406,-0.00189,-0.00545,-0.00062,-0.01091,0.00408,0.0004,-0.00358,-0.00033,-0.00119,0.00029,0.00023,0.00225,0.00198,0.00036,0.002,-0.00092,0.0005,-0.00404,0.00101,0.00165,-0.00049,0.00065,-0.00191,-0.00073,0.0002,0.00053,0.00135,0.00031,0.00245,0.00269,-0.00083,0.00139,0.00062,-0.00333,0.00049,0.00015,0.00019,0.00177,-0.00062,-0.00145,0.00014,-0.00138,-0.00005,0.00017,0.00047,0.00053,0.00027,0.0009,-0.00124,0.00013,-0.00017,-0.00046,0.00071,-0.00069,0.00101,0.00053,0.00006,-0.00049,0.00065
0.74593,0.48152,0.10139,-0.09092,-0.01955,0.00469,-0.04693,-0.12127,0.01509,-0.00869,-0.0807,0.00361,0.26248,0.27892,-0.12637,-0.06328,0.01193,0.00236,-0.01238,0.00213,0.01876,-0.01643,0.0251,0.00772,-0.00653,0.00746,-0.01033,-0.00315,-0.00333,-0.01051,0.00433,-0.00106,0.00425,-0.00628,-0.00163,0.00581,0.00043,0.00232,-0.00203,-0.00114,-0.00406,-0.00189,-0.00545,-0.00062,-0.01091,0.00408,0.0004,-0.00358,-0.00033,-0.00119,0.00029,0.00023,0.00225,0.00198,0.00036,0.002,-0.00092,0.0005,-0.00404,0.00101,0.00165,-0.00049,0.00065,-0.00191,-0.00073,0.0002,0.00053,0.00135,0.00031,0.00245,0.00269,-0.00083,0.00139,0.00062,-0.00333,0.00049,0.00015,0.00019,0.00177,-0.00062,-0.00145,0.00014,-0.00138,-0.00005,0.00017,0.00047,0.00053,0.00027,0.0009,-0.00124,0.00013,-0.00017,-0.00046,0.00071,-0.00069,0.00101,0.00053,0.00006,-0.00049,0.00065
0.74593,0.48152,0.10139,-0.09092,-0.01955,0.00469,-0.04693,-0.12127,0.01509,-0.00869,-0.0807,0.00361,0.26248,0.27892,-0.12637,-0.06328,0.01193,0.00236,-0.01238,0.00213,0.01876,-0.01643,0.0251,0.00772,-0.00653,0.00746,-0.01033,-0.00315,-0.00333,-0.01051,0.00433,-0.00106,0.00425,-0.00628,-0.00163,0.00581,0.00043,0.00232,-0.00203,-0.00114,-0.00406,-0.00189,-0.00545,-0.00062,-0.01091,0.00408,0.0004,-0.00358,-0.00033,-0.00119,0.00029,0.00023,0.00225,0.00198,0.00036,0.002,-0.00092,0.0005,-0.00404,0.00101,0.00165,-0.00049,0.00065,-0.00191,-0.00073,0.0002,0.00053,0.00135,0.00031,0.00245,0.00269,-0.00083,0.00139,0.00062,-0.00333,0.00049,0.00015,0.00019,0.00177,-0.00062,-0.00145,0.00014,-0.00138,-0.00005,0.00017,0.00047,0.00053,0.00027,0.0009,-0.00124,0.00013,-0.00017,-0.00046,0.00071,-0.00069,0.00101,0.00053,0.00006,-0.00049,0.00065
0.74593,0.48152,0.10139,-0.09092,-0.01955,0.00469,-0.04693,-0.12127,0.01509,-0.00869,-0.0807,0.00361,0.26248,0.27892,-0.12637,-0.06328,0.01193,0.00236,-0.01238,0.00213,0.01876,-0.01643,0.0251,0.00772,-0.00653,0.00746,-0.01033,-0.00315,-0.00333,-0.01051,0.00433,-0.00106,0.00425,-0.00628,-0.00163,0.00581,0.00043,0.00232,-0.00203,-0.00114,-0.00406,-0.00189,-0.00545,-0.00062,-0.01091,0.00408,0.0004,-0.00358,-0.00033,-0.00119,0.00029,0.00023,0.00225,0.00198,0.00036,0.002,-0.00092,0.0005,-0.00404,0.00101,0.00165,-0.00049,0.00065,-0.00191,-0.00073,0.0002,0.00053,0.00135,0.00031,0.00245,0.00269,-0.00083,0.00139,0.00062,-0.00333,0.00049,0.00015,0.00019,0.00177,-0.00062,-0.00145,0.00014,-0.00138,-0.00005,0.00017,0.00047,0.00053,0.00027,0.0009,-0.00124,0.00013,-0.00017,-0.00046,0.00071,-0.00069,0.00101,0.00053,0.00006,-0.00049,0.00065
0.74593,0.48152,0.10139,-0.09092,-0.01955,0.00469,-0.04693,-0.12127,0.01509,-0.00869,-0.0807,0.00361,0.26248,0.27892,-0.12637,-0.06328,0.01193,0.00236,-0.01238,0.00213,0.01876,-0.01643,0.0251,0.00772,-0.00653,0.00746,-0.01033,-0.00315,-0.00333,-0.01051,0.00433,-0.00106,0.00425,-0.00628,-0.00163,0.00581,0.00043,0.00232,-0.00203,-0.00114,-0.00406,-0.00189,-0.00545,-0.00062,-0.01091,0.00408,0.0004,-0.00358,-0.00033,-0.00119,0.00029,0.00023,0.00225,0.00198,0.00036,0.002,-0.00092,0.0005,-0.00404,0.00101,0.00165,-0.00049,0.00065,-0.00191,-0.00073,0.0002,0.00053,0.00135,0.00031,0.00245,0.00269,-0.00083,0.00139,0.00062,-0.00333,0.00049,0.00015,0.00019,0.00177,-0.00062,-0.00145,0.00014,-0.00138,-0.00005,0.00017,0.00047,0.00053,0.00027,0.0009,-0.00124,0.00013,-0.00017,-0.00046,0.00071,-0.00069,0.00101,0.00053,0.00006,-0.00049,0.00065
0.74593,0.48152,0.10139,-0.09092,-0.01955,0.00469,-0.04693,-0.12127,0.01509,-0.00869,-0.0807,0.00361,0.26248,0.27892,-0.12637,-0.06328,0.01193,0.00236,-0.01238,0.00213,0.01876,-0.01643,0.0251,0.00772,-0.00653,0.00746,-0.01033,-0.00315,-0.00333,-0.01051,0.00433,-0.00106,0.00425,-0.00628,-0.00163,0.00581,0.00043,0.00232,-0.00203,-0.00114,-0.00406,-0.00189,-0.00545,-0.00062,-0.01091,0.00408,0.0004,-0.00358,-0.00033,-0.00119,0.00029,0.00023,0.00225,0.00198,0.00036,0.002,-0.00092,0.0005,-0.00404,0.00101,0.00165,-0.00049,0.00065,-0.00191,-0.00073,0.0002,0.00053,0.00135,0.00031,0.00245,0.00269,-0.00083,0.00139,0.00062,-0.00333,0.00049,0.00015,0.00019,0.00177,-0.00062,-0.00145,0.00014,-0.00138,-0.00005,0.00017,0.00047,0.00053,0.00027,0.0009,-0.00124,0.00013,-0.00017,-0.00046,0.00071,-0.00069,0.00101,0.00053,0.00006,-0.00049,0.00065
0.74593,0.48152,0.10139,-0.09092,-0.01955,0.00469,-0.04693,-0.12127,0.01509,-0.00869,-0.0807,0.00361,0.26248,0.27892,-0.12637,-0.06328,0.01193,0.00236,-0.01238,0.00213,0.01876,-0.01643,0.0251,0.00772,-0.00653,0.00746,-0.01033,-0.00315,-0.00333,-0.01051,0.00433,-0.00106,0.00425,-0.00628,-0.00163,0.00581,0.00043,0.00232,-0.00203,-0.00114,-0.00406,-0.00189,-0.00545,-0.00062,-0.01091,0.00408,0.0004,-0.00358,-0.00033,-0.00119,0.00029,0.00023,0.00225,0.00198,0.00036,0.002,-0.00092,0.0005,-0.00404,0.00101,0.00165,-0.00049,0.00065,-0.00191,-0.00073,0.0002,0.00053,0.00135,0.00031,0.00245,0.00269,-0.00083,0.00139,0.00062,-0.00333,0.00049,0.00015,0.00019,0.00177,-0.00062,-0.00145,0.00014,-0.00138,-0.00005,0.00017,0.00047,0.00053,0.00027,0.0009,-0.00124,0.00013,-0.00017,-0.00046,0.00071,-0.00069,0.00101,0.00053,0.00006,-0.00049,0.00065
0.74593,0.48152,0.10139,-0.09092,-0.01955,0.00469,-0.04693,-0.12127,0.01509,-0.00869,-0.0807,0.00361,0.26248,0.27892,-0.12637,-0.06328,0.01193,0.00236,-0.01238,0.00213,0.01876,-0.01643,0.0251,0.00772,-0.00653,0.00746,-0.01033,-0.00315,-0.00333,-0.01051,0.00433,-0.00106,0.00425,-0.00628,-0.00163,0.00581,0.00043,0.00232,-0.00203,-0.00114,-0.00406,-0.00189,-0.00545,-0.00062,-0.01091,0.00408,0.0004,-0.00358,-0.00033,-0.00119,0.00029,0.00023,0.00225,0.00198,0.00036,0.002,-0.00092,0.0005,-0.00404,0.00101,0.00165,-0.00049,0.00065,-0.00191,-0.00073,0.0002,0.00053,0.00135,0.00031,0.00245,0.00269,-0.00083,0.00139,0.00062,-0.00333,0.00049,0.00015,0.00019,0.00177,-0.00062,-0.00145,0.00014,-0.00138,-0.00005,0.00017,0.00047,0.00053,0.00027,0.0009,-0.00124,0.00013,-0.00017,-0.00046,0.00071,-0.00069,0.00101,0.00053,0.00006,-0.00049,0.00065
0.74593,0.48152,0.10139,-0.09092,-0.01955,0.00469,-0.04693,-0.12127,0.01509,-0.00869,-0.0807,0.00361,0.26248,0.27892,-0.12637,-0.06328,0.01193,0.00236,-0.01238,0.00213,0.01876,-0.01643,0.0251,0.00772,-0.00653,0.00746,-0.01033,-0.00315,-0.00333,-0.01051,0.00433,-0.00106,0.00425,-0.00628,-0.00163,0.00581,0.00043,0.00232,-0.00203,-0.00114,-0.00406,-0.00189,-0.00545,-0.00062,-0.01091,0.00408,0.0004,-0.00358,-0.00033,-0.00119,0.00029,0.00023,0.00225,0.00198,0.00036,0.002,-0.00092,0.0005,-0.00404,0.00101,0.00165,-0.00049,0.00065,-0.00191,-0.00073,0.0002,0.00053,0.00135,0.00031,0.00245,0.00269,-0.00083,0.00139,0.00062,-0.00333,0.00049,0.00015,0.00019,0.00177,-0.00062,-0.00145,0.00014,-0.00138,-0.00005,0.00017,0.00047,0.00053,0.00027,0.0009,-0.00124,0.00013,-0.00017,-0.00046,0.00071,-0.00069,0.00101,0.00053,0.00006,-0.00049,0.00065
